2015 Data View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ID,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"HD1: Staying Healthy: Screenings, Tests and Vaccines",,,,,,,,HD2: Managing Chronic (Long Term) Conditions,,,,,,,,,,,,,,HD3: Member Experience with Health Plan,,,,,,HD4: Member Complaints and Changes in the Health Plan's Performance,,,HD5: Health Plan Customer Service,,DD1: Drug Plan Customer Service,,DD2: Member Complaints and Changes in the Drug Plan’s Performance,,,DD3: Member Experience with the Drug Plan,,DD4: Drug Safety and Accuracy of Drug Pricing,,,,,
H5471,Local CCP,"SIMPLY HEALTHCARE PLANS, INC.","Simply Healthcare Plans, Inc.","Simply Healthcare Holdings, Inc.",72%,97%,98%,52%,Plan too new to be measured,Plan too new to be measured,56%,96%,75.5%,96%,96%,96%,Not enough data available,78%,99%,85%,53%,82%,82%,Not enough data available,59%,9%,84%,75%,89%,89%,88%,88%,0.25,25%,Medicare shows only a Star Rating for this topic,CMS identified issues with this plan's data,CMS identified issues with this plan's data,CMS identified issues with this plan's data,100%,0.25,25%,Medicare shows only a Star Rating for this topic,89%,92%,99,13%,88%,78%,76%,67%
H5475,Local CCP,"MERIDIAN HEALTH PLAN OF MICHIGAN, INC.",Meridian Health Plan,"Caidan Enterprises, Inc.",Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,No data available,Plan too small to be measured,67.8%,89%,89%,95%,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,1.30,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,No data available,1.30,Not enough data available,Not enough data available,Plan too small to be measured,Plan too small to be measured,79,13%,86%,66%,69%,57%
H5507,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",64%,83%,85%,82%,68%,82%,46%,83%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,20%,61%,91%,73%,54%,60%,85%,35%,56%,9%,87%,76%,88%,86%,85%,88%,0.19,10%,Medicare shows only a Star Rating for this topic,98%,Not enough data available,1.8,Not enough data available,0.19,10%,Medicare shows only a Star Rating for this topic,84%,92%,98,14%,84%,76%,83%,79%
H5508,Local CCP,"ADVANTAGE HEALTH SOLUTIONS, INC.","ADVANTAGE Health Solutions, Inc.",Advantage Health Solutions,55%,82%,82%,71%,70%,77%,47%,52%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,12%,50%,88%,27%,23%,29%,78%,36%,54%,12%,83%,77%,88%,86%,83%,85%,0.23,12%,Medicare shows only a Star Rating for this topic,81%,59%,0.0,No data available,0.23,12%,Medicare shows only a Star Rating for this topic,83%,91%,99,9%,85%,75%,80%,74%
H5509,Local CCP,COVENTRY HEALTH AND LIFE INSURANCE COMPANY,Coventry Health Care,Aetna Inc.,72%,89%,87%,73%,71%,83%,52%,95%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,39%,74%,89%,84%,57%,70%,82%,31%,52%,10%,86%,80%,89%,88%,86%,85%,0.15,7%,Medicare shows only a Star Rating for this topic,97%,89%,CMS identified issues with this plan's data,Not enough data available,0.15,7%,Medicare shows only a Star Rating for this topic,85%,92%,99,11%,86%,76%,78%,75%
H5516,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",72%,93%,92%,78%,67%,79%,53%,89%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,61%,91%,74%,55%,58%,78%,34%,59%,10%,86%,77%,88%,87%,86%,89%,0.14,29%,Medicare shows only a Star Rating for this topic,98%,Not enough data available,0.7,Not enough data available,0.14,29%,Medicare shows only a Star Rating for this topic,85%,92%,98,16%,85%,77%,78%,72%
H5520,Local CCP,HEALTH NET LIFE INSURANCE COMPANY,Health Net Life Insurance Company,"Health Net, Inc.",70%,87%,88%,72%,69%,85%,50%,86%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,29%,76%,92%,85%,55%,68%,81%,38%,51%,10%,84%,79%,87%,86%,84%,86%,0.12,12%,Medicare shows only a Star Rating for this topic,95%,85%,0.9,Not enough data available,0.12,12%,Medicare shows only a Star Rating for this topic,83%,91%,99,11%,87%,80%,81%,77%
H5521,Local CCP,AETNA LIFE INSURANCE COMPANY,Aetna Medicare,Aetna Inc.,73%,91%,91%,82%,67%,78%,51%,83%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,25%,78%,89%,81%,62%,69%,83%,39%,64%,11%,86%,76%,90%,87%,87%,86%,0.05,1%,Medicare shows only a Star Rating for this topic,88%,90%,2.0,100%,0.05,1%,Medicare shows only a Star Rating for this topic,85%,94%,99,11%,84%,82%,84%,80%
H5522,Local CCP,"HEALTHASSURANCE PENNSYLVANIA, INC.",HealthAmerica,Aetna Inc.,73%,92%,95%,73%,71%,80%,44%,94%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,34%,82%,90%,92%,76%,87%,82%,39%,58%,10%,84%,77%,89%,87%,86%,86%,0.15,9%,Medicare shows only a Star Rating for this topic,97%,88%,0.0,100%,0.15,9%,Medicare shows only a Star Rating for this topic,86%,92%,99,8%,83%,81%,82%,77%
H5525,Local CCP,"HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Humana Benefit Plan of Illinois, Inc.",Humana Inc.,62%,89%,89%,78%,66%,78%,46%,93%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,21%,64%,91%,79%,58%,78%,81%,37%,52%,11%,87%,78%,87%,87%,85%,86%,0.34,10%,Medicare shows only a Star Rating for this topic,95%,Not enough data available,0.0,Not enough data available,0.34,10%,Medicare shows only a Star Rating for this topic,86%,90%,98,6%,87%,83%,85%,81%
H5526,Local CCP,HEALTHNOW NEW YORK INC.,BCBS of WNY/BS of NENY/HealthNow New York Inc.,HealthNow New York Inc.,78%,92%,91%,79%,68%,83%,55%,87%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,14%,81%,92%,82%,61%,71%,75%,47%,59%,12%,87%,76%,89%,88%,88%,86%,0.03,2%,Medicare shows only a Star Rating for this topic,100%,89%,1.2,56%,0.03,2%,Medicare shows only a Star Rating for this topic,88%,92%,99,12%,83%,84%,86%,81%
H5528,Local CCP,GROUP HEALTH INCORPORATED,EmblemHealth Medicare PPO,"EmblemHealth, Inc.",57%,93%,91%,68%,70%,80%,53%,82%,56.7%,62%,44%,40%,47%,65%,86%,62%,47%,59%,71%,36%,65%,11%,82%,69%,84%,83%,82%,82%,0.47,11%,Medicare shows only a Star Rating for this topic,96%,90%,0.8,70%,0.47,11%,Medicare shows only a Star Rating for this topic,81%,87%,97,10%,85%,76%,78%,71%
H5529,Local CCP,COMMUNITY INSURANCE COMPANY,Anthem Blue Cross and Blue Shield,"WellPoint, Inc.",67%,87%,90%,74%,67%,81%,47%,89%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,41%,73%,87%,82%,62%,74%,84%,42%,56%,10%,85%,80%,88%,87%,84%,88%,0.31,10%,Medicare shows only a Star Rating for this topic,66%,82%,0.0,60%,0.31,10%,Medicare shows only a Star Rating for this topic,80%,90%,97,11%,82%,79%,82%,77%
H5530,Local CCP,"ANTHEM HEALTH PLANS OF KENTUCKY, INC.",Anthem Blue Cross and Blue Shield,"WellPoint, Inc.",62%,86%,88%,74%,72%,80%,46%,88%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,16%,66%,89%,77%,59%,64%,80%,38%,50%,11%,85%,73%,85%,85%,81%,88%,0.20,13%,Medicare shows only a Star Rating for this topic,85%,79%,1.3,Not enough data available,0.20,13%,Medicare shows only a Star Rating for this topic,80%,90%,97,14%,84%,77%,79%,72%
H5532,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",67%,93%,94%,68%,69%,78%,51%,86%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,18%,57%,92%,76%,54%,58%,68%,41%,55%,10%,85%,74%,86%,86%,81%,86%,0.17,34%,Medicare shows only a Star Rating for this topic,98%,91%,4.3,Not enough data available,0.17,34%,Medicare shows only a Star Rating for this topic,81%,90%,98,13%,84%,76%,80%,74%
H5533,Local CCP,"UPMC HEALTH NETWORK, INC.",UPMC Health Plan,UPMC Health System,67%,95%,94%,73%,69%,82%,47%,91%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,27%,78%,94%,83%,61%,78%,84%,36%,48%,17%,87%,79%,91%,85%,79%,85%,0.22,58%,Medicare shows only a Star Rating for this topic,99%,96%,1.1,No data available,0.22,58%,Medicare shows only a Star Rating for this topic,81%,91%,98,8%,83%,80%,84%,78%
H5549,Local CCP,VNS CHOICE,VNSNY CHOICE Medicare,Visiting Nurse Service of New York,54%,93%,89%,64%,70%,79%,57%,91%,24.1%,82%,68%,78%,34%,73%,90%,66%,46%,53%,60%,33%,79%,12%,81%,72%,87%,83%,84%,84%,0.29,20%,Medicare shows only a Star Rating for this topic,92%,94%,1.6,Not enough data available,0.29,20%,Medicare shows only a Star Rating for this topic,84%,88%,99,11%,89%,74%,74%,67%
H5576,Local CCP,"VANTAGE HEALTH PLAN, INC.","Vantage Health Plan, Inc.","Vantage Holdings, Inc.",59%,86%,88%,67%,68%,75%,44%,91%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,49%,59%,89%,71%,46%,65%,74%,34%,54%,10%,88%,73%,92%,88%,88%,86%,0.08,7%,Medicare shows only a Star Rating for this topic,99%,96%,1.1,Not enough data available,0.08,7%,Medicare shows only a Star Rating for this topic,84%,91%,98,16%,85%,71%,75%,70%
H5577,Local CCP,"MCS ADVANTAGE, INC.",MCS Classicare,"Medical Card System, Inc.",70%,93%,93%,43%,73%,85%,58%,96%,63.4%,87%,90%,89%,23%,67%,91%,61%,42%,68%,58%,Not enough data available,62%,8%,86%,71%,92%,87%,92%,80%,0.15,18%,Medicare shows only a Star Rating for this topic,81%,92%,0.4,Not enough data available,0.15,18%,Medicare shows only a Star Rating for this topic,90%,88%,99,15%,92%,69%,71%,53%
H5580,Local CCP,SOUTHWEST CATHOLIC HEALTH NETWORK CORPORATION,Mercy Care Advantage,Southwest Catholic Health Network,55%,90%,90%,62%,70%,77%,47%,86%,41.0%,72%,49%,63%,19%,75%,86%,77%,57%,63%,66%,41%,78%,10%,83%,74%,86%,85%,87%,83%,0.12,6%,Medicare shows only a Star Rating for this topic,99%,89%,18.0,83%,0.12,6%,Medicare shows only a Star Rating for this topic,84%,87%,99,16%,84%,70%,70%,70%
H5587,Local CCP,"HEALTH CHOICE ARIZONA, INC.",Health Choice Generations HMO SNP,IASIS Healthcare,54%,86%,87%,59%,68%,80%,54%,82%,26.3%,65%,36%,74%,14%,66%,89%,66%,49%,56%,71%,Not enough data available,72%,9%,83%,75%,88%,87%,87%,82%,0.31,8%,Medicare shows only a Star Rating for this topic,85%,79%,6.9,77%,0.31,8%,Medicare shows only a Star Rating for this topic,86%,90%,99,11%,87%,68%,69%,65%
H5590,Local CCP,BRIDGEWAY HEALTH SOLUTIONS,Bridgeway Health Solutions,Centene Corporation,45%,86%,92%,73%,Not enough data available,Not enough data available,36%,85%,CMS identified issues with this plan's data,91%,83%,91%,Not enough data available,79%,91%,73%,59%,74%,Not enough data available,27%,78%,10%,Plan too small to be measured,76%,Plan too small to be measured,Plan too small to be measured,80%,Plan too small to be measured,0.12,6%,Medicare shows only a Star Rating for this topic,50%,88%,69.8,Not enough data available,0.12,6%,Medicare shows only a Star Rating for this topic,81%,Plan too small to be measured,99,22%,73%,83%,82%,82%
H5591,Local CCP,"MARTIN'S POINT GENERATIONS, LLC",Martin's Point Generations Advantage,"Martin's Point Health Care, Inc.",74%,94%,94%,78%,69%,81%,55%,92%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,17%,82%,93%,86%,61%,81%,87%,40%,51%,9%,87%,83%,94%,88%,90%,87%,0.05,3%,Medicare shows only a Star Rating for this topic,95%,81%,4.5,71%,0.05,3%,Medicare shows only a Star Rating for this topic,87%,93%,99,8%,85%,84%,85%,81%
H5594,Local CCP,"OPTIMUM HEALTHCARE, INC.","Optimum HealthCare, Inc.","America's 1st Choice Holdings of Florida, LLC",69%,95%,96%,66%,67%,78%,52%,97%,73.1%,94%,91%,94%,77%,81%,97%,87%,57%,77%,67%,36%,56%,8%,82%,77%,87%,84%,86%,84%,0.13,21%,Medicare shows only a Star Rating for this topic,100%,100%,0.5,Not enough data available,0.13,21%,Medicare shows only a Star Rating for this topic,89%,92%,98,11%,88%,80%,80%,77%
H5608,Local CCP,"DENVER HEALTH MEDICAL PLAN, INC.","Denver Health Medical Plan, Inc.",Denver Health and Hospital Authority,62%,83%,84%,81%,67%,80%,52%,94%,CMS identified issues with this plan's data,83%,26%,91%,Not enough data available,63%,87%,80%,61%,70%,90%,36%,66%,10%,77%,69%,84%,84%,85%,86%,0.21,6%,Medicare shows only a Star Rating for this topic,Not enough data available,Not enough data available,5.4,No data available,0.21,6%,Medicare shows only a Star Rating for this topic,86%,90%,97,7%,90%,71%,76%,74%
H5609,Local CCP,GEMCARE HEALTH PLAN INC.,GEMCARE Health Plan,California Physicians' Service,63%,95%,91%,81%,66%,72%,49%,85%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,33%,70%,90%,80%,54%,53%,82%,37%,62%,10%,85%,76%,91%,87%,88%,83%,0.04,6%,Medicare shows only a Star Rating for this topic,93%,94%,2.5,Not enough data available,0.04,6%,Medicare shows only a Star Rating for this topic,86%,92%,99,16%,87%,72%,75%,70%
H5619,Local CCP,"ARCADIAN HEALTH PLAN, INC.","Arcadian Health Plan, Inc.",Humana Inc.,63%,87%,89%,77%,68%,79%,47%,86%,78.7%,81%,91%,94%,Not enough data available,74%,92%,76%,58%,68%,80%,35%,63%,11%,84%,81%,85%,86%,81%,87%,0.27,25%,Medicare shows only a Star Rating for this topic,100%,Not enough data available,0.0,Not enough data available,0.27,25%,Medicare shows only a Star Rating for this topic,84%,90%,98,7%,82%,83%,85%,83%
H5628,Local CCP,"MOLINA HEALTHCARE OF UTAH, INC.",Molina Healthcare of Utah,"Molina Healthcare, Inc.,",69%,84%,83%,69%,59%,81%,51%,90%,CMS identified issues with this plan's data,80%,56%,81%,23%,70%,89%,72%,54%,60%,79%,36%,70%,10%,83%,77%,87%,87%,85%,87%,0.10,5%,Medicare shows only a Star Rating for this topic,97%,74%,0.0,50%,0.10,5%,Medicare shows only a Star Rating for this topic,86%,89%,99,13%,88%,74%,76%,75%
H5640,Local CCP,IEHP HEALTH ACCESS,IEHP Medicare DualChoice,INLAND EMPIRE HEALTH PLAN,60%,89%,90%,60%,72%,73%,53%,95%,44.7%,96%,71%,72%,13%,72%,90%,71%,50%,63%,71%,Not enough data available,Not enough data available,11%,77%,68%,87%,82%,86%,76%,0.15,8%,Medicare shows only a Star Rating for this topic,91%,81%,1.0,No data available,0.15,8%,Medicare shows only a Star Rating for this topic,85%,87%,92,16%,91%,69%,67%,66%
H5649,Local CCP,"CENTRAL HEALTH PLAN OF CALIFORNIA, INC.",Central Health Medicare Plan,AHMC Central Health LLC,64%,94%,96%,84%,69%,76%,56%,87%,55.4%,85%,57%,81%,63%,80%,96%,83%,60%,69%,64%,31%,62%,13%,79%,66%,82%,82%,83%,83%,0.05,13%,Medicare shows only a Star Rating for this topic,60%,89%,0.8,60%,0.05,13%,Medicare shows only a Star Rating for this topic,85%,88%,99,12%,92%,76%,73%,67%
H5652,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,Erickson Advantage,"UnitedHealth Group, Inc.",78%,92%,83%,95%,67%,79%,62%,98%,40.7%,98%,96%,97%,24%,77%,91%,82%,52%,80%,74%,43%,77%,7%,86%,81%,91%,88%,88%,86%,0.11,2%,Medicare shows only a Star Rating for this topic,95%,Not enough data available,9.3,No data available,0.11,2%,Medicare shows only a Star Rating for this topic,85%,93%,99,9%,82%,85%,86%,81%
H5656,Local CCP,"SELECTCARE HEALTH PLANS, INC.",Universal American Corp.,Universal American Corp.,62%,91%,90%,68%,67%,76%,45%,96%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,32%,63%,93%,75%,54%,62%,63%,29%,59%,11%,80%,75%,87%,84%,82%,83%,0.10,19%,Medicare shows only a Star Rating for this topic,89%,81%,0.0,No data available,0.10,19%,Medicare shows only a Star Rating for this topic,83%,89%,99,10%,89%,66%,72%,68%
H5685,Local CCP,"HAP MIDWEST HEALTH PLAN, INC.",HAP Midwest Advantage,Henry Ford Health System,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,49%,Plan too small to be measured,Plan too small to be measured,Not enough data available,Plan too small to be measured,CMS identified issues with this plan's data,67%,42%,46%,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,Plan too small to be measured,85%,72%,85%,85%,87%,83%,0.18,12%,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,0.18,12%,Not enough data available,87%,90%,98,12%,88%,68%,70%,66%
H5698,Local CCP,"WINDSOR HEALTH PLAN, INC.",WellCare,"WellCare Health Plans, Inc.",52%,81%,81%,60%,70%,77%,44%,91%,36.2%,82%,52%,79%,13%,57%,88%,64%,38%,50%,74%,28%,59%,11%,82%,73%,87%,83%,83%,85%,0.33,17%,Medicare shows only a Star Rating for this topic,95%,92%,2.2,83%,0.33,17%,Medicare shows only a Star Rating for this topic,85%,91%,99,15%,87%,68%,68%,64%
H5703,Local CCP,SOUTH COUNTRY HEALTH ALLIANCE,South Country Health Alliance,South Country Health Alliance,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,Not enough data available,Plan too small to be measured,51.8%,Not enough data available,Not enough data available,Not enough data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Plan too small to be measured,Plan too small to be measured,98,33%,84%,91%,86%,84%
H5746,Local CCP,"AMERIGROUP COMMUNITY CARE OF NEW MEXICO, INC.",Amerigroup Community Care of New Mexico,"WellPoint, Inc.",50%,86%,79%,74%,65%,80%,48%,87%,CMS identified issues with this plan's data,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,16%,63%,87%,56%,40%,56%,70%,39%,66%,12%,80%,76%,84%,86%,83%,87%,0.35,13%,Medicare shows only a Star Rating for this topic,99%,100%,2.6,No data available,0.35,13%,Medicare shows only a Star Rating for this topic,84%,88%,99,10%,88%,72%,75%,74%
H5749,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",57%,90%,85%,75%,70%,83%,56%,87%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,23%,56%,90%,62%,48%,55%,77%,32%,54%,13%,85%,76%,87%,86%,85%,87%,0.12,14%,Medicare shows only a Star Rating for this topic,95%,85%,2.1,Not enough data available,0.12,14%,Medicare shows only a Star Rating for this topic,85%,93%,98,13%,87%,77%,78%,76%
H5774,Local CCP,"TRIPLE S ADVANTAGE, INC.",Triple S Advantage,Triple-S Management Corporation,67%,93%,90%,44%,71%,81%,58%,94%,CMS identified issues with this plan's data,53%,74%,77%,16%,58%,90%,58%,44%,58%,39%,26%,72%,11%,85%,74%,92%,90%,91%,82%,0.29,28%,Medicare shows only a Star Rating for this topic,87%,81%,0.7,Not enough data available,0.29,28%,Medicare shows only a Star Rating for this topic,93%,90%,98,12%,91%,63%,67%,52%
H5779,Local CCP,"MERIDIAN HEALTH PLAN OF ILLINOIS, INC.",Meridian Health Plan,"Caidan Enterprises, Inc.",Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,94.1%,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,No data available,Not enough data available,Not enough data available,Not enough data available,Plan too small to be measured,Plan too small to be measured,46,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available
H5786,Local CCP,"MERIDIAN HEALTH PLAN OF IOWA, INC.",Meridian Health Plan,"Caidan Enterprises, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Not enough data available,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,No data available,Not enough data available,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H5793,Local CCP,"AETNA HEALTH, INC. (CT)",Aetna Medicare,Aetna Inc.,66%,91%,89%,76%,69%,82%,50%,88%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,33%,77%,89%,84%,64%,72%,78%,42%,59%,11%,86%,76%,89%,86%,84%,84%,0.11,11%,Medicare shows only a Star Rating for this topic,89%,65%,0.8,100%,0.11,11%,Medicare shows only a Star Rating for this topic,81%,92%,99,9%,86%,77%,82%,76%
H5810,Local CCP,MOLINA HEALTHCARE OF CALIFORNIA,Molina Healthcare of California,"Molina Healthcare, Inc.,",59%,90%,87%,69%,60%,74%,57%,89%,CMS identified issues with this plan's data,71%,58%,76%,42%,69%,91%,60%,44%,55%,76%,Not enough data available,73%,9%,73%,69%,86%,83%,84%,80%,0.08,18%,Medicare shows only a Star Rating for this topic,92%,79%,0.0,Not enough data available,0.08,18%,Medicare shows only a Star Rating for this topic,84%,88%,99,7%,91%,70%,70%,65%
H5813,Local CCP,"AETNA HEALTH, INC. (PA)",Aetna Medicare,Aetna Inc.,66%,87%,85%,78%,75%,80%,47%,89%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,66%,90%,75%,54%,67%,74%,32%,62%,10%,86%,76%,88%,86%,81%,84%,0.32,8%,Medicare shows only a Star Rating for this topic,Not enough data available,Not enough data available,3.1,No data available,0.32,8%,Medicare shows only a Star Rating for this topic,83%,90%,99,8%,87%,78%,77%,73%
H5817,Local CCP,"AMERIGROUP TEXAS, INC.",Amerigroup,"WellPoint, Inc.",57%,87%,90%,70%,69%,80%,59%,88%,CMS identified issues with this plan's data,68%,43%,66%,24%,69%,91%,62%,48%,51%,71%,38%,67%,10%,78%,73%,84%,85%,84%,82%,0.24,14%,Medicare shows only a Star Rating for this topic,97%,96%,2.6,Not enough data available,0.24,14%,Medicare shows only a Star Rating for this topic,84%,87%,99,8%,90%,72%,73%,69%
H5823,Local CCP,"MOLINA HEALTHCARE OF WASHINGTON, INC.","Molina Healthcare of Washington, Inc.","Molina Healthcare, Inc.,",51%,81%,81%,71%,70%,83%,59%,81%,CMS identified issues with this plan's data,68%,51%,70%,30%,65%,89%,55%,38%,55%,63%,30%,74%,10%,77%,75%,83%,84%,79%,86%,0.07,10%,Medicare shows only a Star Rating for this topic,93%,55%,0.0,33%,0.07,10%,Medicare shows only a Star Rating for this topic,80%,86%,99,10%,87%,78%,75%,75%
H5826,Local CCP,COMMUNITY HEALTH PLAN OF WASHINGTON,Community HealthFirst Medicare Advantage Plan,Community Health Plan of Washington,53%,84%,83%,68%,71%,81%,47%,86%,CMS identified issues with this plan's data,88%,41%,54%,21%,74%,91%,76%,50%,66%,74%,28%,58%,11%,79%,75%,86%,83%,81%,83%,0.35,9%,Medicare shows only a Star Rating for this topic,91%,70%,2.3,No data available,0.35,9%,Medicare shows only a Star Rating for this topic,81%,88%,99,11%,88%,73%,75%,72%
H5832,Local CCP,"AETNA HEALTH, INC. (PA)",Aetna Medicare,Aetna Inc.,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,No data available,Not enough data available,Not enough data available,Not enough data available,Plan too small to be measured,Plan too small to be measured,99,15%,86%,69%,74%,71%
H5852,Local CCP,AIDS HEALTHCARE FOUNDATION,AHF,AIDS Healthcare Foundation,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,80%,Not enough data available,Not enough data available,Not enough data available,Plan too small to be measured,14.9%,97%,89%,97%,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,Plan too small to be measured,73%,75%,81%,85%,84%,81%,0.20,Not enough data available,Not enough data available,Not enough data available,Not enough data available,0.0,No data available,0.20,Not enough data available,Medicare shows only a Star Rating for this topic,87%,87%,98,21%,92%,79%,75%,82%
H5854,Local CCP,"ANTHEM HEALTH PLANS, INC.",Anthem Blue Cross and Blue Shield,"WellPoint, Inc.",66%,86%,83%,Plan too small to be measured,76%,84%,47%,88%,No data available,No data available,No data available,No data available,Not enough data available,64%,85%,75%,51%,70%,Not enough data available,Not enough data available,55%,8%,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,12%,Not enough data available,39%,Not enough data available,0.0,No data available,Not enough data available,12%,Medicare shows only a Star Rating for this topic,Plan too small to be measured,Plan too small to be measured,97,10%,86%,79%,79%,76%
