2009 Measure Star View: Medicare Part C Report Card Master Table ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4456,Local CCP,"UnitedHealth Group, Inc.",SecureHorizons by UnitedHealthcare,4 out of 5 stars,4 out of 5 stars,4 out of 5 stars,4 out of 5 stars,3 out of 5 stars,5 stars,4 out of 5 stars,4 out of 5 stars,4 out of 5 stars,3 out of 5 stars,5 stars,3 out of 5 stars,5 stars,4 out of 5 stars,1 out of 5 stars,5 stars,3 out of 5 stars,4 out of 5 stars,3 out of 5 stars,1 out of 5 stars,4 out of 5 stars,3 out of 5 stars,2 out of 5 stars,3 out of 5 stars,4 out of 5 stars,4 out of 5 stars,3 out of 5 stars,2 out of 5 stars,4 out of 5 stars,3 out of 5 stars,2 out of 5 stars,3 out of 5 stars,2 out of 5 stars,3 out of 5 stars,5 stars,2 out of 5 stars
H4461,Local CCP,Covenant Health,Cariten Senior Health,3 out of 5 stars,3 out of 5 stars,4 out of 5 stars,4 out of 5 stars,4 out of 5 stars,5 stars,4 out of 5 stars,4 out of 5 stars,3 out of 5 stars,3 out of 5 stars,3 out of 5 stars,3 out of 5 stars,5 stars,3 out of 5 stars,1 out of 5 stars,5 stars,3 out of 5 stars,4 out of 5 stars,5 stars,3 out of 5 stars,5 stars,5 stars,2 out of 5 stars,3 out of 5 stars,3 out of 5 stars,4 out of 5 stars,3 out of 5 stars,3 out of 5 stars,3 out of 5 stars,4 out of 5 stars,2 out of 5 stars,4 out of 5 stars,2 out of 5 stars,2 out of 5 stars,1 out of 5 stars,3 out of 5 stars
H4506,Local CCP,Universal American Corp.,"SelectCare of Texas, LLC",2 out of 5 stars,3 out of 5 stars,4 out of 5 stars,4 out of 5 stars,2 out of 5 stars,3 out of 5 stars,4 out of 5 stars,3 out of 5 stars,4 out of 5 stars,2 out of 5 stars,4 out of 5 stars,3 out of 5 stars,4 out of 5 stars,2 out of 5 stars,1 out of 5 stars,3 out of 5 stars,2 out of 5 stars,3 out of 5 stars,4 out of 5 stars,3 out of 5 stars,3 out of 5 stars,3 out of 5 stars,2 out of 5 stars,3 out of 5 stars,4 out of 5 stars,3 out of 5 stars,3 out of 5 stars,3 out of 5 stars,2 out of 5 stars,2 out of 5 stars,2 out of 5 stars,2 out of 5 stars,2 out of 5 stars,3 out of 5 stars,4 out of 5 stars,2 out of 5 stars
H4510,Local CCP,Humana Inc.,"Humana Health Plan of Texas, Inc.",3 out of 5 stars,3 out of 5 stars,4 out of 5 stars,4 out of 5 stars,1 out of 5 stars,5 stars,3 out of 5 stars,3 out of 5 stars,4 out of 5 stars,3 out of 5 stars,2 out of 5 stars,3 out of 5 stars,4 out of 5 stars,2 out of 5 stars,1 out of 5 stars,3 out of 5 stars,2 out of 5 stars,2 out of 5 stars,5 stars,3 out of 5 stars,2 out of 5 stars,3 out of 5 stars,1 out of 5 stars,2 out of 5 stars,5 stars,3 out of 5 stars,5 stars,1 out of 5 stars,5 stars,3 out of 5 stars,2 out of 5 stars,1 out of 5 stars,2 out of 5 stars,5 stars,4 out of 5 stars,3 out of 5 stars
H4513,Local CCP,"HealthSpring, Inc.",Texas HealthSpring,3 out of 5 stars,2 out of 5 stars,4 out of 5 stars,3 out of 5 stars,2 out of 5 stars,3 out of 5 stars,3 out of 5 stars,3 out of 5 stars,3 out of 5 stars,3 out of 5 stars,1 out of 5 stars,3 out of 5 stars,4 out of 5 stars,Not enough data available to calculate measure,1 out of 5 stars,2 out of 5 stars,1 out of 5 stars,2 out of 5 stars,3 out of 5 stars,4 out of 5 stars,1 out of 5 stars,3 out of 5 stars,1 out of 5 stars,3 out of 5 stars,4 out of 5 stars,3 out of 5 stars,2 out of 5 stars,2 out of 5 stars,1 out of 5 stars,2 out of 5 stars,1 out of 5 stars,3 out of 5 stars,2 out of 5 stars,2 out of 5 stars,3 out of 5 stars,2 out of 5 stars
H4514,Local CCP,"UnitedHealth Group, Inc.",Evercare« Health Plans,1 out of 5 stars,1 out of 5 stars,3 out of 5 stars,3 out of 5 stars,1 out of 5 stars,2 out of 5 stars,1 out of 5 stars,1 out of 5 stars,Plan not required to report measure,Plan not required to report measure,1 out of 5 stars,3 out of 5 stars,3 out of 5 stars,3 out of 5 stars,1 out of 5 stars,2 out of 5 stars,1 out of 5 stars,1 out of 5 stars,2 out of 5 stars,2 out of 5 stars,3 out of 5 stars,2 out of 5 stars,1 out of 5 stars,1 out of 5 stars,3 out of 5 stars,2 out of 5 stars,2 out of 5 stars,1 out of 5 stars,2 out of 5 stars,2 out of 5 stars,2 out of 5 stars,3 out of 5 stars,Not enough data available to calculate measure,5 stars,4 out of 5 stars,5 stars
H4517,National PACE,Amarillo Multisvc Ctr Fr the Aging Inc,Amarillo Multisvc Ctr For The Aging Inc,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured
H4518,National PACE,Bienvivir Senior Health Services,Bienvivir Senior Health Services,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured
H4520,Local CCP,Humana Inc.,Humana Insurance Company,3 out of 5 stars,2 out of 5 stars,4 out of 5 stars,3 out of 5 stars,2 out of 5 stars,4 out of 5 stars,2 out of 5 stars,2 out of 5 stars,Plan not required to report measure,Plan not required to report measure,4 out of 5 stars,3 out of 5 stars,4 out of 5 stars,2 out of 5 stars,1 out of 5 stars,3 out of 5 stars,3 out of 5 stars,3 out of 5 stars,3 out of 5 stars,3 out of 5 stars,4 out of 5 stars,3 out of 5 stars,2 out of 5 stars,1 out of 5 stars,4 out of 5 stars,Plan not required to report measure,Plan not required to report measure,3 out of 5 stars,Plan not required to report measure,4 out of 5 stars,2 out of 5 stars,1 out of 5 stars,2 out of 5 stars,2 out of 5 stars,4 out of 5 stars,4 out of 5 stars
H4521,Local CCP,Valley Baptist Health System,Valley Baptist Health Plans,3 out of 5 stars,3 out of 5 stars,5 stars,4 out of 5 stars,3 out of 5 stars,5 stars,3 out of 5 stars,1 out of 5 stars,Plan not required to report measure,Plan not required to report measure,3 out of 5 stars,3 out of 5 stars,5 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,3 out of 5 stars,1 out of 5 stars,3 out of 5 stars,4 out of 5 stars,3 out of 5 stars,4 out of 5 stars,4 out of 5 stars,Not enough data available to calculate measure,5 stars,5 stars,3 out of 5 stars,3 out of 5 stars,Not enough data available to calculate measure,2 out of 5 stars,3 out of 5 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,3 out of 5 stars,5 stars,3 out of 5 stars,1 out of 5 stars
H4522,Local CCP,"UnitedHealth Group, Inc.",SecureHorizons by UnitedHealthcare,2 out of 5 stars,Plan not required to report measure,3 out of 5 stars,3 out of 5 stars,2 out of 5 stars,3 out of 5 stars,2 out of 5 stars,2 out of 5 stars,Plan not required to report measure,Plan not required to report measure,3 out of 5 stars,3 out of 5 stars,4 out of 5 stars,Not enough data available to calculate measure,1 out of 5 stars,2 out of 5 stars,1 out of 5 stars,2 out of 5 stars,3 out of 5 stars,2 out of 5 stars,2 out of 5 stars,1 out of 5 stars,1 out of 5 stars,2 out of 5 stars,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2 out of 5 stars,Plan not required to report measure,2 out of 5 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,2 out of 5 stars,4 out of 5 stars,Plan not required to report measure,Plan not required to report measure
H4523,Local CCP,Aetna Inc.,Aetna Medicare,3 out of 5 stars,3 out of 5 stars,4 out of 5 stars,4 out of 5 stars,2 out of 5 stars,3 out of 5 stars,2 out of 5 stars,2 out of 5 stars,Plan not required to report measure,Plan not required to report measure,3 out of 5 stars,3 out of 5 stars,4 out of 5 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,1 out of 5 stars,1 out of 5 stars,1 out of 5 stars,1 out of 5 stars,5 stars,2 out of 5 stars,1 out of 5 stars,Not enough data available to calculate measure,3 out of 5 stars,3 out of 5 stars,3 out of 5 stars,4 out of 5 stars,Not enough data available to calculate measure,3 out of 5 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan not required to report measure,Plan not required to report measure
H4524,Local CCP,Aetna Inc.,Aetna Medicare,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,3 out of 5 stars,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured
H4525,Local CCP,Covenant Health System - Hendrick Health System,FirstCare Advantage,1 out of 5 stars,3 out of 5 stars,5 stars,4 out of 5 stars,3 out of 5 stars,4 out of 5 stars,2 out of 5 stars,2 out of 5 stars,Plan not required to report measure,Plan not required to report measure,3 out of 5 stars,3 out of 5 stars,5 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,5 stars,3 out of 5 stars,3 out of 5 stars,5 stars,3 out of 5 stars,4 out of 5 stars,4 out of 5 stars,Not enough data available to calculate measure,3 out of 5 stars,3 out of 5 stars,2 out of 5 stars,2 out of 5 stars,Not enough data available to calculate measure,1 out of 5 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,2 out of 5 stars,4 out of 5 stars,Plan not required to report measure,Plan not required to report measure
H4527,Local CCP,"PSO Health Services, LLC",PHYSICIANS HEALTH CHOICE,2 out of 5 stars,2 out of 5 stars,2 out of 5 stars,2 out of 5 stars,2 out of 5 stars,2 out of 5 stars,3 out of 5 stars,2 out of 5 stars,Plan not required to report measure,Plan not required to report measure,3 out of 5 stars,3 out of 5 stars,4 out of 5 stars,1 out of 5 stars,Not enough data available to calculate measure,3 out of 5 stars,3 out of 5 stars,3 out of 5 stars,4 out of 5 stars,2 out of 5 stars,4 out of 5 stars,4 out of 5 stars,Not enough data available to calculate measure,2 out of 5 stars,3 out of 5 stars,3 out of 5 stars,3 out of 5 stars,Not enough data available to calculate measure,1 out of 5 stars,4 out of 5 stars,Not enough data available to calculate measure,2 out of 5 stars,2 out of 5 stars,3 out of 5 stars,5 stars,4 out of 5 stars
H4528,Local CCP,"Bravo Health, Inc.",Bravo Health,2 out of 5 stars,1 out of 5 stars,Not enough data available to calculate measure,3 out of 5 stars,1 out of 5 stars,3 out of 5 stars,1 out of 5 stars,1 out of 5 stars,Plan not required to report measure,Plan not required to report measure,1 out of 5 stars,3 out of 5 stars,4 out of 5 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,1 out of 5 stars,1 out of 5 stars,1 out of 5 stars,2 out of 5 stars,3 out of 5 stars,2 out of 5 stars,1 out of 5 stars,Not enough data available to calculate measure,1 out of 5 stars,3 out of 5 stars,1 out of 5 stars,2 out of 5 stars,Not enough data available to calculate measure,2 out of 5 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,4 out of 5 stars,1 out of 5 stars,Plan not required to report measure
H4529,Local CCP,Arcadian Management Services Inc.,Texas Community Care,2 out of 5 stars,1 out of 5 stars,Not enough data available to calculate measure,4 out of 5 stars,1 out of 5 stars,1 out of 5 stars,2 out of 5 stars,1 out of 5 stars,Plan not required to report measure,Plan not required to report measure,2 out of 5 stars,3 out of 5 stars,3 out of 5 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,1 out of 5 stars,1 out of 5 stars,1 out of 5 stars,2 out of 5 stars,3 out of 5 stars,1 out of 5 stars,2 out of 5 stars,Not enough data available to calculate measure,2 out of 5 stars,4 out of 5 stars,2 out of 5 stars,2 out of 5 stars,Not enough data available to calculate measure,1 out of 5 stars,1 out of 5 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,3 out of 5 stars,Plan not required to report measure,Plan not required to report measure
H4531,Local CCP,Health Care Service Corporation,HISC - Blue Cross Blue Shield of Texas,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured
H4556,HCPP - 1833 Cost,Consolidated Assoc of Railroad Employees HC,Consolidated Assoc Of Railroad Employees Hc,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan not required to report measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure
H4564,1876 Cost,Scott and White,Scott and White Health Plan SeniorCare,5 stars,5 stars,4 out of 5 stars,4 out of 5 stars,5 stars,1 out of 5 stars,5 stars,5 stars,3 out of 5 stars,3 out of 5 stars,4 out of 5 stars,3 out of 5 stars,5 stars,2 out of 5 stars,1 out of 5 stars,3 out of 5 stars,4 out of 5 stars,4 out of 5 stars,5 stars,1 out of 5 stars,4 out of 5 stars,5 stars,1 out of 5 stars,5 stars,4 out of 5 stars,4 out of 5 stars,5 stars,3 out of 5 stars,4 out of 5 stars,5 stars,2 out of 5 stars,4 out of 5 stars,2 out of 5 stars,3 out of 5 stars,Plan not required to report measure,Plan not required to report measure
H4577,PFFS,"WellCare Health Plans, Inc.",WellCare,1 out of 5 stars,Plan not required to report measure,1 out of 5 stars,2 out of 5 stars,1 out of 5 stars,1 out of 5 stars,1 out of 5 stars,2 out of 5 stars,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,3 out of 5 stars,1 out of 5 stars,1 out of 5 stars,2 out of 5 stars,2 out of 5 stars,3 out of 5 stars,2 out of 5 stars,5 stars,3 out of 5 stars,2 out of 5 stars,1 out of 5 stars,1 out of 5 stars,1 out of 5 stars,1 out of 5 stars,1 out of 5 stars,1 out of 5 stars,Plan not required to report measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure
H4590,Local CCP,"UnitedHealth Group, Inc.",SecureHorizons by UnitedHealthcare,3 out of 5 stars,3 out of 5 stars,4 out of 5 stars,3 out of 5 stars,3 out of 5 stars,1 out of 5 stars,3 out of 5 stars,4 out of 5 stars,3 out of 5 stars,3 out of 5 stars,3 out of 5 stars,3 out of 5 stars,4 out of 5 stars,3 out of 5 stars,1 out of 5 stars,3 out of 5 stars,2 out of 5 stars,3 out of 5 stars,4 out of 5 stars,1 out of 5 stars,2 out of 5 stars,3 out of 5 stars,1 out of 5 stars,3 out of 5 stars,4 out of 5 stars,3 out of 5 stars,3 out of 5 stars,3 out of 5 stars,3 out of 5 stars,3 out of 5 stars,2 out of 5 stars,3 out of 5 stars,2 out of 5 stars,3 out of 5 stars,5 stars,4 out of 5 stars
H4604,Local CCP,"UnitedHealth Group, Inc.",SecureHorizons by UnitedHealthcare,2 out of 5 stars,3 out of 5 stars,3 out of 5 stars,3 out of 5 stars,2 out of 5 stars,1 out of 5 stars,3 out of 5 stars,3 out of 5 stars,Plan not required to report measure,Plan not required to report measure,3 out of 5 stars,3 out of 5 stars,4 out of 5 stars,Not enough data available to calculate measure,1 out of 5 stars,3 out of 5 stars,3 out of 5 stars,3 out of 5 stars,2 out of 5 stars,2 out of 5 stars,2 out of 5 stars,2 out of 5 stars,Not enough data available to calculate measure,2 out of 5 stars,3 out of 5 stars,3 out of 5 stars,3 out of 5 stars,5 stars,2 out of 5 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,2 out of 5 stars,1 out of 5 stars,Plan not required to report measure,Plan not required to report measure
H4605,Local CCP,The Regence Group,Regence BlueCross BlueShield of Utah,4 out of 5 stars,Plan not required to report measure,2 out of 5 stars,2 out of 5 stars,4 out of 5 stars,1 out of 5 stars,4 out of 5 stars,4 out of 5 stars,Plan not required to report measure,Plan not required to report measure,3 out of 5 stars,3 out of 5 stars,5 stars,Not enough data available to calculate measure,1 out of 5 stars,4 out of 5 stars,3 out of 5 stars,3 out of 5 stars,4 out of 5 stars,3 out of 5 stars,3 out of 5 stars,5 stars,2 out of 5 stars,3 out of 5 stars,3 out of 5 stars,Plan not required to report measure,Plan not required to report measure,3 out of 5 stars,Plan not required to report measure,4 out of 5 stars,Not enough data available to calculate measure,1 out of 5 stars,3 out of 5 stars,4 out of 5 stars,5 stars,5 stars
H4606,Local CCP,Humana Inc.,Humana Insurance Company,2 out of 5 stars,2 out of 5 stars,Not enough data available to calculate measure,2 out of 5 stars,2 out of 5 stars,2 out of 5 stars,3 out of 5 stars,2 out of 5 stars,Plan not required to report measure,Plan not required to report measure,2 out of 5 stars,3 out of 5 stars,3 out of 5 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,3 out of 5 stars,3 out of 5 stars,3 out of 5 stars,2 out of 5 stars,3 out of 5 stars,3 out of 5 stars,2 out of 5 stars,Not enough data available to calculate measure,1 out of 5 stars,3 out of 5 stars,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,Plan not required to report measure,Not enough data available to calculate measure,1 out of 5 stars,Not enough data available to calculate measure,2 out of 5 stars,1 out of 5 stars,4 out of 5 stars,3 out of 5 stars
H4652,HCPP - 1833 Cost,Union Pacific Railroad Employees Health Systems,Union Pacific Railroad Employes Health Systems,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan not required to report measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure
H4720,PFFS,"UnitedHealth Group, Inc.",SecureHorizons MedicareDirect,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan not required to report measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure
H4779,Demo,"UnitedHealth Group, Inc.",Erickson Advantage,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured
H4781,Local CCP,Aetna Inc.,Aetna Medicare,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H4836,PFFS,MEDICAL MUTUAL OF OHIO,Advantage Plan from Medical Mutual of Ohio,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H4837,Local CCP,"UnitedHealth Group, Inc.",UnitedHealthcare Personal Care Plus,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H4906,HCPP - 1833 Cost,C & O Employees' Hospital Association,C and O Employees' Hospital Association,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan not required to report measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure
H4908,Local CCP,Sentara Healthcare,Optima Medicare,3 out of 5 stars,1 out of 5 stars,3 out of 5 stars,3 out of 5 stars,2 out of 5 stars,2 out of 5 stars,3 out of 5 stars,3 out of 5 stars,Plan not required to report measure,Plan not required to report measure,4 out of 5 stars,3 out of 5 stars,5 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,5 stars,3 out of 5 stars,4 out of 5 stars,4 out of 5 stars,4 out of 5 stars,5 stars,5 stars,Not enough data available to calculate measure,3 out of 5 stars,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,Plan not required to report measure,Not enough data available to calculate measure,3 out of 5 stars,Not enough data available to calculate measure,2 out of 5 stars,3 out of 5 stars,Plan not required to report measure,Plan not required to report measure
H4909,Local CCP,"Wellpoint, Inc.",Anthem Blue Cross and Blue Shield,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured
