2011 Measure Star View: Medicare Part C Report Card Master Table ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Staying Healthy: Screenings, Tests and Vaccines",,,,,,,,,,,,,Managing Chronic (Long Term) Conditions,,,,,,,,,,Ratings of Health Plan Responsiveness and Care,,,,,,"Health Plan Members’ Complaints, Appeals, and Choosing to Leave the Health Plan",,,,Health Plan’s Telephone Customer Service,,
H3708,Local CCP,Universal American Corp.,Universal American,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",5 stars,2 stars,3 stars
H3749,Local CCP,"UnitedHealth Group, Inc.",SecureHorizons by UnitedHealthcare,2 stars,3 stars,4 stars,4 stars,3 stars,4 stars,3 stars,4 stars,4 stars,2 stars,4 stars,1 stars,5 stars,1 stars,3 stars,4 stars,3 stars,3 stars,3 stars,3 stars,2 stars,2 stars,2 stars,4 stars,4 stars,3 stars,3 stars,3 stars,3 stars,4 stars,4 stars,4 stars,4 stars,5 stars,4 stars,3 stars
H3755,Local CCP,"CommunityCare Managed Healthcare Plans of OK, Inc.",CommunityCare Senior Health Plan,2 stars,3 stars,3 stars,3 stars,4 stars,2 stars,5 stars,4 stars,4 stars,1 stars,4 stars,1 stars,5 stars,1 stars,3 stars,1 stars,3 stars,3 stars,1 stars Footnote: Measure was not reported by plan,3 stars,2 stars,2 stars,1 stars,5 stars,3 stars,4 stars,5 stars,4 stars,5 stars,5 stars,4 stars,3 stars,4 stars,5 stars,5 stars,5 stars
H3805,Local CCP,"UnitedHealth Group, Inc.",SecureHorizons by UnitedHealthcare,3 stars,4 stars,5 stars,5 stars,3 stars,5 stars,5 stars,5 stars,5 stars,2 stars,3 stars,2 stars,5 stars,2 stars,4 stars,5 stars,4 stars,4 stars,4 stars,4 stars,2 stars,2 stars,3 stars,3 stars,3 stars,5 stars,2 stars,4 stars,3 stars,4 stars,5 stars,3 stars,3 stars,5 stars,4 stars,3 stars
H3810,Local CCP,Mid Rogue Community Health Plan,CareSource,3 stars,3 stars,4 stars,4 stars,4 stars,5 stars,1 stars,3 stars,5 stars,2 stars,4 stars,2 stars,5 stars,1 stars,4 stars,2 stars,4 stars,3 stars,4 stars,3 stars,2 stars,2 stars,4 stars,3 stars,3 stars,5 stars,5 stars,3 stars,3 stars,5 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",5 stars,5 stars,5 stars
H3811,Local CCP,Samaritan Health Services,Samaritan Advantage Health Plan,3 stars,3 stars,4 stars,4 stars,4 stars,4 stars,3 stars,5 stars,4 stars,2 stars,3 stars,1 stars,5 stars,1 stars,4 stars,4 stars,4 stars,4 stars,4 stars,3 stars,2 stars,2 stars,3 stars,4 stars,3 stars,5 stars,4 stars,4 stars,3 stars,5 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",5 stars,3 stars,5 stars
H3812,Local CCP,"UnitedHealth Group, Inc.",SecureHorizons by UnitedHealthcare,2 stars,1 stars,4 stars,4 stars,2 stars,3 stars,3 stars,4 stars,5 stars,2 stars,3 stars,2 stars,4 stars,1 stars,3 stars,4 stars,3 stars,3 stars,3 stars,5 stars,2 stars,2 stars,3 stars,4 stars,3 stars,5 stars,Not enough data available to calculate measure,3 stars,2 stars,4 stars,3 stars,1 stars,2 stars,5 stars,4 stars,3 stars
H3813,Local CCP,"Health Services Group, Inc.","ODS Health Plan, Inc.",5 stars,3 stars,4 stars,4 stars,4 stars,4 stars,3 stars,5 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,5 stars,3 stars,5 stars,2 stars,3 stars,2 stars,1 stars Footnote: Measure was not reported by plan,1 stars Footnote: Measure was not reported by plan,1 stars Footnote: Measure was not reported by plan,5 stars,2 stars,3 stars,1 stars,4 stars,4 stars,5 stars,Not enough data available to calculate measure,4 stars,3 stars,5 stars,3 stars,2 stars,3 stars,5 stars,2 stars,3 stars
H3814,Local CCP,ATRIO Health Plans,ATRIO MyAdvantage,2 stars,2 stars,3 stars,2 stars,4 stars,1 stars,3 stars,4 stars,5 stars,1 stars,3 stars,1 stars,5 stars,1 stars,4 stars,2 stars,3 stars,3 stars,3 stars,4 stars,1 stars,3 stars,5 stars,4 stars,2 stars,4 stars,5 stars,3 stars,3 stars,5 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",5 stars,4 stars,5 stars
H3815,Local CCP,Honored Citizens Choice Health Plan,Citizens Choice Healthplan,2 stars,2 stars,5 stars,5 stars,3 stars,3 stars,3 stars,2 stars,5 stars,2 stars,1 stars,3 stars,5 stars,Not enough data available to calculate measure,4 stars,4 stars,3 stars,3 stars,3 stars,2 stars,1 stars,2 stars,3 stars,2 stars,2 stars,1 stars,4 stars,2 stars,4 stars,5 stars,5 stars,3 stars,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",5 stars,4 stars,4 stars
H3817,Local CCP,The Regence Group,Regence BlueCross BlueShield of Oregon,4 stars,3 stars,4 stars,4 stars,5 stars,3 stars,5 stars,5 stars,5 stars,2 stars,4 stars,2 stars,5 stars,1 stars,4 stars,3 stars,1 stars Footnote: Measure was not reported by plan,1 stars Footnote: Measure was not reported by plan,1 stars Footnote: Measure was not reported by plan,5 stars,2 stars,2 stars,2 stars,5 stars,4 stars,5 stars,Not enough data available to calculate measure,4 stars,4 stars,5 stars,5 stars,2 stars,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",5 stars,5 stars,4 stars
H3818,Local CCP,FamilyCare Incorporated,"FamilyCare Health Plans, Inc.",1 stars,1 stars,2 stars,3 stars,2 stars,4 stars,2 stars,3 stars,5 stars,2 stars,3 stars,1 stars,4 stars,1 stars,3 stars,3 stars,3 stars,2 stars,3 stars,Not enough data available to calculate measure,1 stars,1 stars,3 stars,3 stars,1 stars,3 stars,3 stars,3 stars,2 stars,4 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",5 stars,3 stars,3 stars
H3832,Local CCP,,Akamai Advantage,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H3864,Local CCP,"Clear One Health Plans, Inc.",Clear One Health Plans,3 stars,3 stars,4 stars,4 stars,4 stars,4 stars,3 stars,5 stars,4 stars,2 stars,5 stars,2 stars,5 stars,1 stars,5 stars,3 stars,4 stars,5 stars,4 stars,5 stars,3 stars,2 stars,3 stars,4 stars,3 stars,5 stars,3 stars,4 stars,2 stars,4 stars,5 stars,4 stars,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",3 stars,4 stars,3 stars
H3887,Local CCP,"UnitedHealth Group, Inc.",SecureHorizons by UnitedHealthcare,1 stars,1 stars,2 stars,2 stars,1 stars,3 stars,1 stars,1 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,1 stars,2 stars,4 stars,Not enough data available to calculate measure,1 stars,2 stars,3 stars,2 stars,2 stars,3 stars,Not enough data available to calculate measure,1 stars,5 stars,1 stars,3 stars,3 stars,1 stars,3 stars,1 stars,1 stars,3 stars,3 stars,2 stars,5 stars,4 stars,3 stars
H3907,Local CCP,University of Pittsburgh Medical Center,UPMC Health Plan,2 stars,3 stars,4 stars,4 stars,4 stars,4 stars,3 stars,4 stars,4 stars,1 stars,3 stars,1 stars,5 stars,2 stars,4 stars,4 stars,4 stars,4 stars,4 stars,3 stars,2 stars,2 stars,2 stars,5 stars,4 stars,4 stars,4 stars,4 stars,4 stars,5 stars,5 stars,3 stars,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",5 stars,3 stars,2 stars
H3909,Local CCP,Independence Blue Cross,Personal Choice 65,3 stars,4 stars,4 stars,5 stars,3 stars,5 stars,5 stars,4 stars,5 stars,2 stars,4 stars,3 stars,5 stars,1 stars,4 stars,4 stars,2 stars,3 stars,2 stars,4 stars,3 stars,2 stars,3 stars,5 stars,5 stars,4 stars,Not enough data available to calculate measure,5 stars,3 stars,3 stars,5 stars,4 stars,5 stars,5 stars,5 stars,4 stars
H3912,Local CCP,"UnitedHealth Group, Inc.",Evercare« by UnitedHealthcare,1 stars,1 stars,3 stars,3 stars,3 stars,5 stars,3 stars,3 stars,4 stars,1 stars,1 stars,1 stars,5 stars,1 stars,2 stars,4 stars,3 stars,3 stars,2 stars,2 stars,1 stars,3 stars,5 stars,2 stars,3 stars,2 stars,Not enough data available to calculate measure,3 stars,2 stars,4 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,2 stars,5 stars,4 stars,3 stars
H3916,Local CCP,Highmark Inc.,Highmark Inc.,4 stars,3 stars,4 stars,5 stars,5 stars,4 stars,3 stars,4 stars,5 stars,2 stars,4 stars,2 stars,5 stars,1 stars,4 stars,4 stars,3 stars,4 stars,4 stars,3 stars,2 stars,3 stars,2 stars,4 stars,4 stars,4 stars,Not enough data available to calculate measure,4 stars,3 stars,5 stars,5 stars,3 stars,5 stars,4 stars,5 stars,5 stars
H3920,Local CCP,"UnitedHealth Group, Inc.",Unison Advantage,1 stars,2 stars,4 stars,3 stars,3 stars,3 stars,2 stars,2 stars,5 stars,2 stars,1 stars,1 stars,4 stars,1 stars,3 stars,3 stars,3 stars,2 stars,3 stars,2 stars,2 stars,2 stars,5 stars,3 stars,1 stars,3 stars,4 stars,2 stars,2 stars,4 stars,3 stars,1 stars,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",5 stars,1 stars,3 stars
H3921,Local CCP,"UnitedHealth Group, Inc.",SecureHorizons by UnitedHealthcare,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,1 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,2 stars,5 stars,4 stars,3 stars
H3923,Local CCP,Capital BlueCross,Capital Advantage Insurance Company,4 stars,3 stars,4 stars,5 stars,4 stars,5 stars,3 stars,4 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,3 stars,1 stars,5 stars,1 stars,4 stars,5 stars,4 stars,4 stars,4 stars,4 stars,2 stars,3 stars,2 stars,5 stars,4 stars,4 stars,Not enough data available to calculate measure,5 stars,3 stars,4 stars,5 stars,2 stars,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",5 stars,4 stars,4 stars
H3924,Local CCP,Geisinger Health System,Geisinger Gold,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,5 stars,Not enough data available to calculate measure,5 stars,3 stars,4 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan not required to report measure,Plan not required to report measure,5 stars,Not enough data available to calculate measure,4 stars,5 stars,4 stars,4 stars,4 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan not required to report measure,Plan not required to report measure,4 stars,4 stars,5 stars,Not enough data available to calculate measure,4 stars,4 stars,4 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",5 stars,3 stars,5 stars
H3931,Local CCP,Aetna Inc.,Aetna Medicare,3 stars,4 stars,5 stars,5 stars,5 stars,5 stars,4 stars,4 stars,5 stars,2 stars,4 stars,2 stars,5 stars,1 stars,4 stars,5 stars,4 stars,5 stars,4 stars,4 stars,2 stars,2 stars,2 stars,4 stars,5 stars,4 stars,3 stars,3 stars,2 stars,4 stars,5 stars,5 stars,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",4 stars,3 stars,2 stars
H3949,Local CCP,"Bravo Health, Inc.",Bravo Health,2 stars,2 stars,4 stars,3 stars,3 stars,4 stars,3 stars,2 stars,5 stars,2 stars,1 stars,1 stars,4 stars,1 stars,3 stars,4 stars,3 stars,3 stars,2 stars,2 stars,1 stars,2 stars,4 stars,2 stars,2 stars,2 stars,2 stars,1 stars,2 stars,3 stars,5 stars,3 stars,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",5 stars,4 stars,5 stars
H3952,Local CCP,Independence Blue Cross,Keystone 65,3 stars,4 stars,4 stars,5 stars,3 stars,4 stars,3 stars,4 stars,5 stars,2 stars,3 stars,1 stars,5 stars,1 stars,4 stars,5 stars,3 stars,5 stars,3 stars,3 stars,2 stars,2 stars,4 stars,4 stars,5 stars,4 stars,3 stars,4 stars,2 stars,4 stars,5 stars,3 stars,5 stars,5 stars,5 stars,4 stars
H3954,Local CCP,Geisinger Health System,Geisinger Gold,5 stars,5 stars,4 stars,5 stars,5 stars,5 stars,4 stars,4 stars,4 stars,2 stars,4 stars,1 stars,5 stars,2 stars,5 stars,5 stars,5 stars,5 stars,4 stars,3 stars,3 stars,2 stars,2 stars,5 stars,5 stars,5 stars,5 stars,5 stars,5 stars,5 stars,5 stars,4 stars,5 stars,5 stars,3 stars,5 stars
H3957,Local CCP,Highmark Inc.,"Keystone Health Plan West, Inc.",3 stars,5 stars,4 stars,5 stars,5 stars,5 stars,4 stars,5 stars,5 stars,2 stars,3 stars,1 stars,5 stars,1 stars,5 stars,4 stars,4 stars,4 stars,4 stars,2 stars,2 stars,3 stars,3 stars,4 stars,5 stars,4 stars,4 stars,4 stars,4 stars,5 stars,5 stars,3 stars,5 stars,4 stars,5 stars,5 stars
H3959,Local CCP,Coventry Health Care Inc.,HealthAmerica,3 stars,5 stars,5 stars,5 stars,4 stars,4 stars,3 stars,4 stars,4 stars,2 stars,4 stars,1 stars,5 stars,2 stars,5 stars,5 stars,5 stars,5 stars,5 stars,4 stars,3 stars,2 stars,2 stars,4 stars,4 stars,3 stars,4 stars,3 stars,3 stars,4 stars,5 stars,2 stars,4 stars,4 stars,2 stars,5 stars
H3962,Local CCP,Capital BlueCross,"Keystone Health Plan Central, Inc.",4 stars,4 stars,4 stars,5 stars,4 stars,5 stars,5 stars,5 stars,4 stars,2 stars,3 stars,1 stars,5 stars,2 stars,5 stars,5 stars,5 stars,5 stars,4 stars,4 stars,2 stars,2 stars,4 stars,4 stars,4 stars,4 stars,4 stars,4 stars,4 stars,5 stars,5 stars,3 stars,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",5 stars,4 stars,4 stars
H3964,Local CCP,"Bravo Health, Inc.",Bravo Health,3 stars,2 stars,4 stars,4 stars,3 stars,4 stars,3 stars,2 stars,4 stars,2 stars,1 stars,2 stars,4 stars,1 stars,4 stars,5 stars,3 stars,3 stars,3 stars,2 stars,2 stars,2 stars,5 stars,2 stars,2 stars,1 stars,3 stars,1 stars,3 stars,4 stars,5 stars,3 stars,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",5 stars,4 stars,5 stars
H4003,Local CCP,"Aveta, LLC.",Medicare y Mucho Mßs,3 stars,3 stars,4 stars,4 stars,2 stars,4 stars,1 stars,1 stars,4 stars,2 stars,3 stars,3 stars,5 stars,1 stars,2 stars,3 stars,3 stars,3 stars,3 stars,1 stars,2 stars,2 stars,5 stars,3 stars,5 stars,2 stars,5 stars,5 stars,5 stars,5 stars,3 stars,2 stars,4 stars,5 stars,3 stars,2 stars
H4004,Local CCP,"Aveta, LLC.","Preferred Medicare Choice, Inc.",3 stars,3 stars,4 stars,4 stars,1 stars,3 stars,1 stars,1 stars,5 stars,1 stars,2 stars,3 stars,5 stars,1 stars,2 stars,4 stars,3 stars,2 stars,3 stars,1 stars,2 stars,3 stars,5 stars,3 stars,5 stars,3 stars,4 stars,5 stars,5 stars,5 stars,5 stars,2 stars,4 stars,5 stars,3 stars,2 stars
H4005,Local CCP,Triple-S Management Corporation,"Triple-S Salud, Inc.",2 stars,1 stars,3 stars,2 stars,3 stars,3 stars,1 stars,1 stars,5 stars,2 stars,4 stars,4 stars,4 stars,1 stars,1 stars,2 stars,1 stars Footnote: Measure was not reported by plan,1 stars Footnote: Measure was not reported by plan,1 stars Footnote: Measure was not reported by plan,2 stars,3 stars,3 stars,5 stars,2 stars,5 stars,1 stars,Not enough data available to calculate measure,5 stars,4 stars,4 stars,5 stars,1 stars,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",2 stars,3 stars,2 stars
H4006,Local CCP,"Medical Card System, Inc.",MCS Classicare,3 stars,2 stars,4 stars,5 stars,2 stars,5 stars,1 stars,1 stars,4 stars,1 stars,4 stars,3 stars,5 stars,1 stars,2 stars,2 stars,2 stars,1 stars,2 stars,2 stars,3 stars,2 stars,4 stars,3 stars,5 stars,1 stars,3 stars,5 stars,5 stars,4 stars,3 stars,3 stars,4 stars,4 stars,3 stars,1 stars
H4007,Local CCP,Humana Inc.,Humana Health Plans Of Puerto Rico Inc,2 stars,1 stars,4 stars,4 stars,1 stars,5 stars,1 stars,1 stars,5 stars,2 stars,2 stars,3 stars,5 stars,1 stars,1 stars,2 stars,2 stars,1 stars,2 stars,1 stars,1 stars,3 stars,5 stars,3 stars,5 stars,2 stars,4 stars,5 stars,5 stars,4 stars,3 stars,1 stars,4 stars,3 stars,4 stars,3 stars
H4011,Local CCP,"First Medical Health Plan, Inc.","First Medical Health Plan, Inc.",2 stars,2 stars,4 stars,4 stars,1 stars,5 stars,1 stars,1 stars,4 stars,2 stars,3 stars,3 stars,5 stars,1 stars,1 stars,2 stars,1 stars,1 stars,1 stars Footnote: Not reported. There were problems with the plan's data,2 stars,3 stars,2 stars,5 stars,3 stars,5 stars,1 stars,Not enough data available to calculate measure,4 stars,5 stars,5 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,4 stars,5 stars,3 stars,2 stars
H4012,Local CCP,Triple-S Management Corporation,"Triple-S Salud, Inc.",2 stars,1 stars,4 stars,3 stars,1 stars,3 stars,1 stars,1 stars,5 stars,1 stars,2 stars,3 stars,5 stars,1 stars,1 stars,2 stars,1 stars,1 stars,1 stars,2 stars,2 stars,3 stars,4 stars,2 stars,5 stars,3 stars,3 stars,5 stars,5 stars,4 stars,5 stars,1 stars,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",2 stars,3 stars,2 stars
H4036,Local CCP,"Wellpoint, Inc.",Anthem Blue Cross and Blue Shield,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,2 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,1 stars,4 stars,4 stars,2 stars
H4102,Local CCP,"UnitedHealth Group, Inc.",SecureHorizons by UnitedHealthcare,4 stars,4 stars,4 stars,4 stars,5 stars,4 stars,5 stars,4 stars,4 stars,3 stars,5 stars,2 stars,5 stars,1 stars,5 stars,4 stars,3 stars,3 stars,4 stars,3 stars,2 stars,2 stars,4 stars,4 stars,3 stars,5 stars,2 stars,4 stars,3 stars,4 stars,4 stars,2 stars,2 stars,5 stars,4 stars,3 stars
H4125,Local CCP,Arcadian Management Services Inc.,Arcadian Health Plan,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,2 stars,3 stars,Not enough data available to calculate measure,Plan too small to be measured,1 stars,1 stars,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,1 stars,1 stars,1 stars,4 stars,1 stars,2 stars,3 stars,1 stars,3 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,3 stars,5 stars,4 stars,3 stars
H4141,Local CCP,Humana Inc.,"Humana Employers Health Plan of Georgia, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H4152,Local CCP,Blue Cross & Blue Shield of Rhode Island,Blue Cross & Blue Shield of Rhode Island,4 stars,5 stars,4 stars,5 stars,5 stars,4 stars,5 stars,5 stars,4 stars,2 stars,5 stars,2 stars,5 stars,1 stars,5 stars,4 stars,4 stars,4 stars,4 stars,5 stars,3 stars,3 stars,4 stars,3 stars,5 stars,3 stars,3 stars,3 stars,1 stars,4 stars,3 stars,2 stars,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",4 stars,4 stars,1 stars
H4155,Local CCP,Public Health Trust of Miami-Dade County,JMH Health Plan,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H4209,Local CCP,BlueCross BlueShield of South Carolina (BCBSSC),Blue Cross Blue Shield of South Carolina,2 stars,1 stars,1 stars,1 stars,1 stars,3 stars,3 stars,3 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,4 stars,1 stars,4 stars,Not enough data available to calculate measure,1 stars,1 stars,1 stars,1 stars,1 stars Footnote: Measure was not reported by plan,2 stars,Not enough data available to calculate measure,2 stars,1 stars,2 stars,3 stars,3 stars,Not enough data available to calculate measure,2 stars,1 stars,3 stars,4 stars,1 stars,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",5 stars,5 stars,3 stars
H4213,PFFS,Arkansas Blue Cross Blue Shield,Arkansas Blue Cross - Medi-Pak Advantage,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H4268,PFFS,,America's 1st Choice Insurance Company of NC,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H4270,Local CCP,UCare Minnesota,UCare,5 stars,3 stars,4 stars,5 stars,3 stars,3 stars,5 stars,5 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,4 stars,1 stars,5 stars,Not enough data available to calculate measure,4 stars,5 stars,3 stars,3 stars,3 stars,5 stars,Not enough data available to calculate measure,2 stars,1 stars,5 stars,4 stars,5 stars,5 stars,4 stars,4 stars,5 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",5 stars,5 stars,5 stars
