2012 Data View: Medicare Part C Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Staying Healthy: Screenings, Tests and Vaccines",,,,,,,,,,,,Managing Chronic (Long Term) Conditions,,,,,,,,,,,,,Ratings of Plan Responsiveness and Care,,,,,"Member Complaints, Problems Getting Services, and Choosing to Leave the Plan",,,Health Plan Customer Service,,
H4837,Local CCP,"UnitedHealth Group, Inc.",UnitedHealthcare Community Plan,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,No data available,Plan too small to be measured,Plan too small to be measured,3,2,2,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,1,4,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H4866,Local CCP,Cuatro LLC.,Access Medicare,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan too new to be measured,Not enough data available to calculate measure,Plan too new to be measured,3
H4875,Local CCP,Spectrum Health System,Priority Health Medicare,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,5,Not enough data available to calculate measure,5,4,Plan too new to be measured,Plan too new to be measured,No data available,5,Not enough data available to calculate measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,5,4,4,4,3,3,No data available,No data available,4,4,5,4,5,4,2,4,Not enough data available to calculate measure,5,5,4
H4909,Local CCP,"WellPoint, Inc.",Anthem Blue Cross and Blue Shield,3,2,4,4,1,4,2,5,4,2,5,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,3,4,3,3,4,Not enough data available to calculate measure,2,2,3,4,4,5,4,4,1,3,5,Not enough data available to calculate measure,Not enough data available to calculate measure,3
H4910,Local CCP,Aetna Inc.,Aetna Medicare,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,1,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H4956,Local CCP,Humana Inc.,Humana Insurance Company,3,2,2,1,3,1,2,Plan too new to be measured,Plan too new to be measured,2,5,1,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,3,3,2,2,2,2,2,3,3,3,2,4,4,2,1,5,3,5,3,4
H4971,Local CCP,"UnitedHealth Group, Inc.",UnitedHealthcare,3,2,Not enough data available to calculate measure,4,3,3,4,Plan too new to be measured,Plan too new to be measured,No data available,4,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,3,5,3,3,3,Not enough data available to calculate measure,No data available,No data available,4,4,5,2,4,4,1,3,3,Not enough data available to calculate measure,Not enough data available to calculate measure,4
H5005,Local CCP,"UnitedHealth Group, Inc.",UnitedHealthcare,3,4,4,4,3,3,4,5,2,2,4,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,4,5,4,4,3,4,2,4,4,3,5,3,4,2,3,2,4,4,3,4
H5006,PFFS,Munich American Holding Corporation,Sterling Life Insurance Company,2,Plan not required to report measure,2,3,3,3,2,4,2,1,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,3,2,2,2,Plan not required to report measure,2,1,2,3,5,5,4,4,4,1,3,2,5,4,3
H5008,Local CCP,"UnitedHealth Group, Inc.",UnitedHealthcare,2,3,3,4,2,3,4,4,2,2,4,3,4,3,3,2,3,4,3,3,3,5,2,4,4,2,4,2,4,4,2,3,5,2,5,Not enough data available to calculate measure
H5009,Local CCP,The Regence Group,Regence BlueShield,4,2,4,4,5,4,4,4,3,3,5,1,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,4,4,2,2,2,4,3,2,4,3,5,4,4,2,5,3,3,5,3,4
H5010,Local CCP,The Regence Group,Asuris Northwest Health,4,2,4,4,4,3,3,5,3,2,5,1,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,4,4,3,2,3,Not enough data available to calculate measure,2,1,4,4,5,5,4,2,1,3,2,Not enough data available to calculate measure,Not enough data available to calculate measure,4
H5016,Local CCP,Providence Health & Services,Providence Health Plans,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan too new to be measured,Not enough data available to calculate measure,Plan too new to be measured,5
H5041,Local CCP,Humana Inc.,Humana Insurance Company,3,1,3,4,3,3,3,Plan too new to be measured,Plan too new to be measured,1,5,1,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,3,4,3,3,3,3,1,1,3,2,4,3,4,2,3,5,4,5,3,4
H5042,Local CCP,"Capital District Physicians' Health Plan, Inc.",CDPHP Medicare Choices,4,2,4,5,4,4,3,Plan too new to be measured,Plan too new to be measured,2,5,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,5,4,4,4,5,4,2,2,3,5,5,5,4,4,4,4,4,5,4,5
H5050,Local CCP,Group Health Cooperative,Group Health Cooperative,5,5,4,4,5,5,5,4,3,3,5,5,5,3,3,2,5,5,5,4,4,5,1,4,4,5,5,5,5,5,5,4,5,5,5,5
H5087,Local CCP,Easy Choice Health Plan Inc.,Easy Choice Health Plan,2,2,4,4,3,3,1,Plan too new to be measured,Plan too new to be measured,3,4,1,3,1,1,Not enough data available to calculate measure,3,4,2,2,2,1,Not enough data available to calculate measure,4,4,Plan too small to be measured,2,Plan too small to be measured,Plan too small to be measured,1,5,4,1,Not enough data available to calculate measure,Not enough data available to calculate measure,4
H5096,Local CCP,"Universal Health Care Group, Inc.","Universal Health Care Insurance Company, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H5106,Local CCP,Highmark Inc.,Highmark Health Insurance Company,3,2,3,4,3,4,4,5,2,1,5,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,4,3,3,3,4,2,3,2,3,4,3,4,4,2,3,4,5,5,3,4
H5151,Local CCP,Health Plan of the Upper Ohio Valley,The Health Plan,4,3,4,4,4,4,3,4,2,1,5,1,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,4,3,4,4,4,4,1,4,2,4,4,5,5,5,5,5,5,5,2,4
H5162,Local CCP,Munich American Holding Corporation,Sterling Life Insurance Company,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,1,4,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,3
H5206,Local CCP,"Community Health Partnership, Inc.",Community Health Partnership,3,5,3,4,5,5,5,Not enough data available to calculate measure,Not enough data available to calculate measure,3,5,5,5,5,5,1,5,5,4,4,5,Not enough data available to calculate measure,2,5,4,5,5,5,5,5,5,4,3,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H5207,Local CCP,"Community Care, Inc.",Community Care,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,5,5,5,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,5,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H5209,Local CCP,"Care Wisconsin First, Inc.","Care Wisconsin Health Plan, Inc.",Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,5,5,Not enough data available to calculate measure,Not enough data available to calculate measure,2,Plan too small to be measured,Plan too small to be measured,5,5,5,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,2,5,Plan too small to be measured,Plan too small to be measured,5,3,4,5,4,3,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H5211,Local CCP,Marshfield Clinic.,Advocare,5,5,5,5,5,4,5,4,3,1,5,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,3,5,5,5,4,5,5,2,3,4,5,5,5,5,5,5,4,5,5,4,5
H5214,Local CCP,Humana Inc.,Humana Insurance Company,3,2,4,4,3,1,2,5,2,3,5,2,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,3,3,4,3,3,3,3,1,3,3,5,2,3,4,3,2,4,3,5,4,4
H5215,Local CCP,Affinity Health System,Network Platinum Medicare Advantage Plans,4,3,5,5,4,5,5,5,3,2,5,4,5,5,4,2,4,4,4,4,4,5,1,3,3,5,5,5,5,5,5,5,5,5,1,5
H5216,Local CCP,Humana Inc.,Humana Insurance Company,3,3,4,4,3,4,4,5,4,2,5,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,3,5,1,2,2,5,2,2,3,4,5,3,5,2,3,5,1,5,3,4
H5253,Local CCP,"UnitedHealth Group, Inc.",UnitedHealthcare,4,5,4,4,3,3,4,4,3,2,4,3,4,4,4,2,4,5,4,4,4,5,2,3,4,5,5,1,4,4,3,2,5,4,3,4
H5256,1876 Cost,Medical Associates Clinic,Medical Associates Clinic Health Plan of Wisconsin,4,5,5,5,4,4,4,4,2,1,5,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Benefit not offered by plan,5,5,5,4,5,Benefit not offered by plan,1,3,Plan not required to report measure,5,5,5,5,5,5,5,5,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H5262,Local CCP,Gundersen Lutheran Health System Inc.,"Gundersen Lutheran Health Plan, Inc.",5,5,5,5,5,5,5,5,2,3,5,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,3,5,5,5,5,5,5,2,4,2,5,5,5,5,5,5,4,5,5,3,5
H5264,1876 Cost,Dean Health Systems Inc.,"Dean Health Plan, Inc.",4,4,4,5,5,5,5,5,3,2,5,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Benefit not offered by plan,5,5,5,5,4,Benefit not offered by plan,2,4,5,5,5,5,5,5,5,5,5,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H5291,Local CCP,Humana Inc.,"Humana Health Plan, Inc.",2,2,3,3,2,3,3,Plan too new to be measured,Plan too new to be measured,2,4,2,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,2,4,3,3,2,2,2,2,4,4,5,1,4,4,2,4,2,Not enough data available to calculate measure,Not enough data available to calculate measure,4
H5294,Local CCP,Centene Corporation,Advantage by Superior HealthPlan,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,No data available,Plan too small to be measured,Plan too small to be measured,2,2,1,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,1,3,1,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H5302,Local CCP,Coventry Health Care Inc.,Coventry Health Care,3,4,5,4,3,2,2,Plan too small to be measured,Plan too small to be measured,2,4,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,3,4,3,3,3,Not enough data available to calculate measure,1,3,4,3,1,3,2,2,2,2,1,Not enough data available to calculate measure,Not enough data available to calculate measure,4
H5378,Local CCP,Universal American Corp.,Universal American Corp.,2,1,4,3,2,3,3,Plan too new to be measured,Plan too new to be measured,2,4,2,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,2,5,2,2,3,5,1,4,3,3,3,3,2,2,1,1,1,5,3,Not enough data available to calculate measure
H5402,Local CCP,"QHP Group, Inc.",Quality Health Plans,3,3,5,5,3,2,2,4,1,1,4,3,3,1,2,2,3,4,3,4,4,2,1,2,3,2,2,4,4,2,3,1,1,2,3,Not enough data available to calculate measure
H5404,Local CCP,"Universal Health Care Group, Inc.","Universal Health Care, Inc.",3,3,5,4,3,1,3,5,3,2,4,2,3,2,1,2,2,3,3,5,3,2,1,2,3,3,3,4,4,3,1,3,1,5,3,1
H5407,Local CCP,"UnitedHealth Group, Inc.","Citrus Health Care, Inc.",3,3,5,4,3,1,1,4,1,2,4,1,3,1,1,2,2,5,3,3,2,3,3,3,3,3,1,4,2,4,2,2,1,5,2,5
H5410,Local CCP,"HealthSpring, Inc.","HealthSpring of Florida, Inc.",5,5,5,5,5,3,1,4,1,3,5,5,No data available,No data available,No data available,4,5,5,5,3,3,4,2,4,4,5,5,5,5,5,5,3,5,3,2,5
H5414,Local CCP,Aetna Inc.,Aetna Medicare,4,5,5,5,3,2,2,4,2,2,5,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,4,5,4,4,5,3,3,2,4,4,4,4,4,1,2,1,1,5,4,Not enough data available to calculate measure
H5415,Local CCP,Humana Inc.,"Humana Health Insurance Company of FL, Inc.",4,3,4,5,3,Plan too small to be measured,Plan too small to be measured,5,3,3,5,1,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,3,4,3,4,4,Not enough data available to calculate measure,3,2,3,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,1,5,1,Not enough data available to calculate measure,Not enough data available to calculate measure,4
H5416,Local CCP,Arcadian Management Services Inc.,Arcadian Health Plan,3,3,4,4,1,2,2,5,2,1,4,2,2,1,1,1,2,4,2,2,2,4,1,2,4,1,4,4,4,2,2,1,1,4,3,Not enough data available to calculate measure
H5417,Local CCP,"UnitedHealth Group, Inc.",UnitedHealthcare,3,2,4,4,3,Plan too small to be measured,Plan too small to be measured,4,1,2,5,2,5,5,5,2,2,4,3,3,3,2,2,4,3,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,1,2,5,4,3,Not enough data available to calculate measure
H5420,Local CCP,"Medica HealthCare Plans, Inc.","Medica HealthCare Plans, Inc.",4,3,5,5,4,1,1,4,1,4,5,1,5,5,5,2,5,5,3,3,3,1,3,4,2,5,2,5,4,5,3,4,4,1,4,3
H5421,PFFS,Universal American Corp.,Universal American Corp.,2,Plan not required to report measure,2,2,2,2,2,Not enough data available to calculate measure,Not enough data available to calculate measure,1,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,1,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,3,2,4,3,4,4,Plan too small to be measured,2,4,1,1,1,5,3,Not enough data available to calculate measure
H5422,Local CCP,"WellPoint, Inc.",Blue Cross Blue Shield Healthcare Plan of Georgia,2,3,3,4,2,2,3,5,3,2,4,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,3,5,4,4,4,Not enough data available to calculate measure,2,1,1 Footnote: Not reported. There were problems with the plan’s data,4,4,3,4,2,1,3,2,3,1,3
H5424,Local CCP,"UnitedHealth Group, Inc.",UnitedHealthcare,3,1,4,4,3,5,3,4,3,3,4,1,3,1,1,3,4,5,3,4,3,2,1,4,3,3,4,3,4,4,4,2,4,5,3,4
H5425,Local CCP,SCAN Health Plan,SCAN Health Plan,4,4,5,5,3,3,3,5,2,3,4,4,3,3,2,2,5,5,4,4,4,3,2,3,4,4,4,5,4,5,4,3,3,5,2,3
H5426,Local CCP,Humana Inc.,"Humana AdvantageCare Plan, Inc.",4,4,5,5,3,2,3,4,1,1,5,3,4,3,2,3,2,5,4,3,4,2,2,3,3,4,4,4,4,2,3,5,1,5,3,4
H5427,Local CCP,"America's 1st Choice Holdings of Florida, LLC","Freedom Health, Inc.",4,4,5,5,3,2,2,4,2,2,4,3,3,4,2,3,3,4,4,3,4,2,1,3,4,3,2,3,4,4,3,2,1,5,5,5
H5428,Local CCP,Health Plan of San Mateo,Health Plan of San Mateo,3,3,4,4,4,4,2,5,2,3,4,4,3,1,1,2,4,5,3,4,4,2,3,5,3,2,2,2,2,5,5,3,5,3,3,Not enough data available to calculate measure
H5429,Local CCP,"Universal Health Care Group, Inc.","Universal Health Care, Inc.",2,2,2,4,3,2,4,5,2,2,4,1,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,1,2,2,4,3,Not enough data available to calculate measure,2,2,3,2,4,3,1,1,1,4,1,Not enough data available to calculate measure,Not enough data available to calculate measure,1
H5430,Local CCP,Care1st Health Plan,"ONECare by Care1st Health Plan Arizona, Inc.",2,2,3,4,2,2,1,5,2,2,4,3,3,1,1,Not enough data available to calculate measure,3,4,3,3,3,Not enough data available to calculate measure,3,4,3,2,2,4,2,4,1,5,4,4,2,Not enough data available to calculate measure
H5431,Local CCP,"HealthSun Health Plans, Inc","HealthSun Health Plans, Inc.",2,2,5,5,3,1,1,5,2,4,5,1,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,2,4,5,3,5,1,Not enough data available to calculate measure,5,4,3,3,Plan too small to be measured,4,4,2,3,1,Not enough data available to calculate measure,Not enough data available to calculate measure,1
H5433,Local CCP,CalOptima,OneCare,3,4,3,5,3,3,1,5,2,3,4,4,4,1,1,2,5,5,4,4,4,2,1,4,4,4,3,4,4,4,5,4,4,5,5,Not enough data available to calculate measure
H5434,Local CCP,Blue Cross and Blue Shield of Florida,"Blue Cross and Blue Shield of Florida, Inc.",3,3,3,4,3,4,4,4,1,3,5,2,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,3,5,3,4,4,3,2,2,1 Footnote: Not reported. There were problems with the plan’s data,4,2,4,2,1,2,3,1,5,3,2
H5435,PFFS,"UnitedHealth Group, Inc.",UnitedHealthcare,2,Plan not required to report measure,3,3,3,1,3,4,2,1,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,2,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,4,2,2,4,5,3,3,4,3,1,1,5,5,3,4
H5439,Local CCP,"Health Net, Inc.",Health Net Life Insurance Company,3,4,4,5,3,4,5,4,2,3,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,4,4,3,4,5,Not enough data available to calculate measure,Not enough data available to calculate measure,2,3,2,4,1,4,1,2,1,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H5440,Local CCP,"UnitedHealth Group, Inc.",UnitedHealthcare,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,5,3,2,Plan too small to be measured,Plan too small to be measured,3,3,2,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,1,4,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,3,1,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H5470,Local CCP,Humana Inc.,Humana Insurance Company,3,1,2,4,3,3,3,Plan too new to be measured,Plan too new to be measured,No data available,5,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,4,5,1,1,2,3,No data available,No data available,3,4,4,2,4,2,2,5,4,5,3,4
H5471,Local CCP,"Simply Healthcare Holdings, Inc.","Simply Healthcare Plans, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H5475,Local CCP,"Caidan Enterprises, Inc.",Health Plan of Michigan Gold Plan,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan too new to be measured,Not enough data available to calculate measure,Plan too new to be measured,Not enough data available to calculate measure
H5507,Local CCP,"UnitedHealth Group, Inc.",UnitedHealthcare,3,3,4,4,3,4,4,4,2,2,5,1,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,3,5,3,3,3,5,3,2,4,4,4,3,4,2,2,3,1,5,3,4
H5508,Local CCP,Advantage Health Solutions,"ADVANTAGE Health Solutions, Inc.",3,3,4,3,3,5,5,5,2,2,5,2,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,2,4,2,3,2,Not enough data available to calculate measure,2,2,2,5,5,5,5,5,3,4,5,5,3,5
H5509,Local CCP,Coventry Health Care Inc.,COVENTRY HEALTH CARE,3,2,4,3,4,3,4,5,2,1,4,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,3,3,3,3,4,3,2,2,3,3,4,2,4,1,3,2,1,3,3,4
H5516,Local CCP,"UnitedHealth Group, Inc.",UnitedHealthcare,2,4,4,4,4,4,4,4,3,3,5,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,4,4,3,4,3,Not enough data available to calculate measure,1,3,3,4,4,4,4,4,5,3,2,Not enough data available to calculate measure,Not enough data available to calculate measure,4
H5520,Local CCP,"Health Net, Inc.",Health Net Medicare Advantage,4,3,4,5,4,3,4,4,3,2,4,1 Footnote: Not reported. There were problems with the plan’s data,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,3,5,5,5,4,4,5,2,2,4,4,5,4,4,2,5,1,4,5,3,Not enough data available to calculate measure
H5521,Local CCP,Aetna Inc.,Aetna Medicare,3,3,4,4,4,5,4,5,2,3,5,2,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,4,4,3,4,4,4,2,4,3,4,4,3,4,2,5,1,5,5,3,Not enough data available to calculate measure
H5522,Local CCP,Coventry Health Care Inc.,HealthAmerica,4,3,5,5,4,4,4,Not enough data available to calculate measure,Not enough data available to calculate measure,1,4,1,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,3,5,5,4,4,5,5,2,2,3,4,5,2,4,2,3,2,2,5,2,4
H5525,Local CCP,Humana Inc.,"Humana Benefit Plan of Illinois, Inc.",3,2,4,4,3,3,2,5,2,2,5,2,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,3,4,3,3,4,3,2,2,3,4,4,3,5,2,3,4,3,5,3,4
H5526,Local CCP,HealthNow New York Inc.,BlueCross BlueShield of WNY or BlueShield of NENY,4,5,5,5,5,5,5,4,2,2,5,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,5,4,3,4,5,4,3,4,4,4,4,4,4,4,5,4,3,5,1,4
H5528,Local CCP,"EmblemHealth, Inc.",EmblemHealth Medicare PPO,3,2,5,5,4,2,1,5,2,2,4,2,2,2,1,2,4,4,3,3,3,3,2,3,3,3,2,3,2,1,1,1,1,4,2,5
H5529,Local CCP,"WellPoint, Inc.",Anthem Blue Cross and Blue Shield,3,2,4,4,3,3,4,5,3,2,5,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,4,4,4,4,4,3,2,3,3,4,4,4,4,2,3,3,4,3,1,3
