2013 Star View: Medicare Part C Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Medicare Part C Report Card Master Table ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contract Number,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"Staying Healthy: Screenings, Tests, and Vaccines",,,,,,,,,,Managing Chronic (Long Term) Conditions,,,,,,,,,,,,,Member Experience with Health Plan,,,,,,"Member Complaints, Problems Getting Services, and Improvement in the Health Plan’s Performance",,,,Health Plan Customer Service,,,
,,,,,C01: Breast Cancer Screening,C02: Colorectal Cancer Screening,C03: Cardiovascular Care – Cholesterol Screening,C04: Diabetes Care – Cholesterol Screening,C05: Glaucoma Testing,C06: Annual Flu Vaccine,C07: Improving or Maintaining Physical Health,C08: Improving or Maintaining Mental Health,C09: Monitoring Physical Activity,C10: Adult BMI Assessment,C11: Care for Older Adults – Medication Review,C12: Care for Older Adults – Functional Status Assessment,C13: Care for Older Adults – Pain Screening,C14: Osteoporosis Management in Women who had a Fracture,C15: Diabetes Care – Eye Exam,C16: Diabetes Care – Kidney Disease Monitoring,C17: Diabetes Care – Blood Sugar Controlled,C18: Diabetes Care – Cholesterol Controlled,C19: Controlling Blood Pressure,C20: Rheumatoid Arthritis Management,C21: Improving Bladder Control,C22: Reducing the Risk of Falling,C23: Plan All-Cause Readmissions,C24: Getting Needed Care,C25: Getting Appointments and Care Quickly,C26: Customer Service,C27: Overall Rating of Health Care Quality,C28: Overall Rating of Plan,C29: Care Coordination,C30: Complaints about the Health Plan,C31: Beneficiary Access and Performance Problems,C32: Members Choosing to Leave the Plan,C33: Improvement,C34: Plan Makes Timely Decisions about Appeals,C35: Reviewing Appeals Decisions,C36: Call Center – Foreign Language Interpreter and TTY/TDD Availability,C37: Enrollment Timeliness
H4007,Local CCP,"HUMANA HEALTH PLANS OF PUERTO RICO, INC.","HUMANA HEALTH PLANS OF PUERTO RICO, INC.",Humana Inc.,3,4,5,5,1,1,5,2,2,2,2,1,1,1,1,4,1,1,2,1,Not enough data available,5,3,2,2,4,4,5,2,3,3,1,5,3,1,5,5
H4011,Local CCP,"FIRST MEDICAL HEALTH PLAN, INC.","First Medical Health Plan, Inc.","First Medical Health Plan, Inc.",3,3,5,4,3,1,5,2,4,2,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,3,4,1,1,2,2,3,5,1,2,1,4,5,4,1,3,1,5,4,Not enough data available,Not enough data available,3,1
H4012,Local CCP,"TRIPLE-S SALUD, INC.","Triple-S Salud, Inc.",Triple-S Management Corporation,2,4,4,5,1,1,4,3,2,4,1,1,1,1,1,4,2,2,3,2,Not enough data available,4,4,4,1,4,5,5,1,1,4,1,5,3,1,3,Not enough data available
H4036,Local CCP,"ANTHEM INSURANCE COMPANIES, INC.",Anthem Blue Cross and Blue Shield,"WellPoint, Inc.",4,4,5,5,3,4,Plan too small to be measured,Plan too small to be measured,2,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,4,5,4,5,5,4,3,3,3,4,5,3,4,4,5,2,3,5,4,5,1,2,4
H4102,Local CCP,"UNITEDHEALTHCARE OF NEW ENGLAND, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",4,5,5,4,5,5,5,2,2,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,4,4,3,3,4,3,3,4,2,4,5,3,4,2,4,4,1,5,3,3,2,5,5
H4123,Local CCP,MERCYCARE HMO INC,MercyCare Health Plans,"Mercy Alliance, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Not enough data available,Not enough data available,Plan too new to be measured,Not enough data available,Not enough data available,Plan too new to be measured,4,Not enough data available
H4125,Local CCP,"ARCADIAN HEALTH PLAN, INC.",Arcadian Health Plan,Humana Inc.,2,1,3,3,1,2,4,2,1,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,1,3,1,1,3,Not enough data available,1,1,3,2,4,4,4,2,3,5,4,4,3,Not enough data available,Not enough data available,2,5
H4141,Local CCP,"HUMANA EMPLOYERS HEALTH PLAN OF GEORGIA, INC.","Humana Employers Health Plan of Georgia, Inc.",Humana Inc.,3,4,5,4,2,2,Plan too new to be measured,Plan too new to be measured,3,4,No data available,No data available,No data available,Not enough data available,1,4,3,4,3,3,3,3,2,3,1,3,1,2,2,2,3,2,5,5,Not enough data available,5,5
H4152,Local CCP,BLUE CROSS & BLUE SHIELD OF RHODE ISLAND,Blue Cross & Blue Shield of Rhode Island,Blue Cross & Blue Shield of Rhode Island,4,5,5,5,5,5,4,3,2,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,4,4,4,5,4,4,3,4,2,4,4,4,4,2,3,5,4,5,3,5,3,1,3
H4155,Local CCP,PUBLIC HEALTH TRUST OF MIAMI-DADE COUNTY,JMH Health Plan,Public Health Trust of Miami-Dade County,4,2,3,4,1,1,Plan too new to be measured,Plan too new to be measured,5,3,1,2,2,Not enough data available,1,4,3,3,1,4,Not enough data available,4,2,2,1,1,2,3,3,1,3,1,1,Not enough data available,Not enough data available,2,5
H4199,Local CCP,"FLORIDA HEALTHCARE PLUS, INC.",FLORIDA HEALTHCARE PLUS,"Florida Healthcare Plus, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,1,Not enough data available,Plan too new to be measured,Not enough data available,Not enough data available,Plan too new to be measured,1,4
H4209,Local CCP,BLUE CROSS AND BLUE SHIELD OF SOUTH CAROLINA,Blue Cross Blue Shield of South Carolina,BlueCross BlueShield of South Carolina (BCBSSC),2,2,3,3,2,2,5,2,1,2,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,2,4,3,3,4,4,3,3,3,4,2,4,2,1,4,2,2,2,4,5,2,3,2
H4211,Local CCP,"AMERIGROUP GEORGIA MANAGED CARE COMPANY, INC.",Amerigroup Community Care,AMERIGROUP Corporation,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Not enough data available,Not enough data available,Plan too new to be measured,Not enough data available,Not enough data available,Plan too new to be measured,3,Not enough data available
H4213,PFFS,USABLE MUTUAL INSURANCE COMPANY,ARKANSAS BLUE CROSS AND BLUE SHIELD,USAble Mutual Insurance Company,2,2,3,4,2,3,Plan too new to be measured,Plan too new to be measured,1,2,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,1,2,2,1,2,4,2,3,3,4,2,4,4,4,3,3,4,3,5,Not enough data available,Not enough data available,5,5
H4227,Local CCP,"VISTA HEALTH PLAN, INC.","Vista Health Plan, Inc.",Independence Blue Cross,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H4268,PFFS,"AMERICA'S 1ST CHOICE INSURANCE COMPANY OF NC, INC.",America's 1st Choice Insurance Company of NC,"America's 1st Choice Holdings of N.C., LLC",2,2,3,3,3,2,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,2,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,3,4,2,2,1,4,Plan too new to be measured,Plan too new to be measured,4,4,2,3,2,2,4,3,5,1,Not enough data available,Not enough data available,Not enough data available,5,Not enough data available
H4270,Local CCP,"UCARE WISCONSIN, INC.",UCare,UCare Minnesota,4,5,5,5,5,5,4,2,2,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,4,5,4,5,5,5,2,3,4,4,5,4,5,4,5,4,5,4,5,Not enough data available,Not enough data available,4,5
H4279,Local CCP,"UPMC FOR YOU, INC",UPMC for You,University of Pittsburgh Medical Center,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,5,Not enough data available,Plan too new to be measured,Not enough data available,Not enough data available,Plan too new to be measured,5,Not enough data available
H4346,Local CCP,CAREMORE HEALTH PLAN OF NEVADA,CareMore Health Plan of Nevada,"WellPoint, Inc.",3,4,3,4,4,2,Plan too new to be measured,Plan too new to be measured,3,5,4,4,5,Not enough data available,3,5,4,3,5,Not enough data available,1,3,4,1,1,4,1,2,1,1,4,3,1,4,3,5,4
H4406,Local CCP,"UNITEDHEALTHCARE PLAN OF THE RIVER VALLEY, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",2,2,4,3,1,2,4,1,2,2,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,1,4,2,2,2,3,3,3,4,4,1,2,2,2,3,1,1,2,2,3,5,5,5
H4407,Local CCP,"HEALTHSPRING OF TENNESSEE, INC.",HealthSpring,CIGNA,4,5,4,3,3,4,4,2,1,5,3,4,5,3,4,5,3,2,3,3,2,4,3,4,3,4,4,4,5,1,4,4,4,4,Not enough data available,5,3
H4408,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,3,2,4,4,2,2,4,2,2,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,2,5,2,2,3,3,3,3,3,4,2,4,4,4,3,2,4,2,4,5,Not enough data available,5,5
H4454,Local CCP,"HEALTHSPRING OF TENNESSEE, INC.",HealthSpring,CIGNA,4,5,5,5,3,5,4,2,2,4,4,4,4,1,3,4,3,4,4,3,2,3,3,5,4,4,4,4,5,3,4,4,3,5,3,4,4
H4456,Local CCP,"UNITEDHEALTHCARE PLAN OF THE RIVER VALLEY, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",3,3,3,4,2,3,4,2,1,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,3,4,4,3,4,4,2,3,3,4,4,4,4,2,4,3,1,3,2,4,4,5,5
H4461,Local CCP,"CARITEN HEALTH PLAN, INC.","Cariten Health Plan, Inc.",Humana Inc.,3,4,5,5,4,5,5,2,1,4,3,3,4,2,3,5,3,3,4,3,2,2,3,5,4,4,5,5,5,3,4,5,4,5,4,5,5
H4506,Local CCP,"SELECTCARE OF TEXAS, INC.",Universal American Corp.,Universal American Corp.,3,4,5,5,3,5,4,2,2,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,4,5,2,3,2,3,1,4,4,4,3,4,4,5,3,4,5,5,4,2,2,5,5
H4510,Local CCP,"HUMANA HEALTH PLAN OF TEXAS, INC.","HUMANA HEALTH PLAN OF TEXAS, INC.",Humana Inc.,3,3,5,5,2,2,4,2,2,4,3,3,4,1,3,5,4,5,4,3,3,3,3,2,1,2,4,4,2,2,3,4,4,5,5,5,5
H4513,Local CCP,"HEALTHSPRING LIFE & HEALTH INSURANCE COMPANY, INC.",HealthSpring,CIGNA,4,5,5,5,3,4,4,2,2,5,3,3,4,2,4,5,3,3,3,2,3,4,4,2,2,4,4,5,3,3,4,5,4,5,4,4,5
H4514,Local CCP,"UNITEDHEALTHCARE COMMUNITY PLAN OF TEXAS, LLC",UnitedHealthcare,"UnitedHealth Group, Inc.",2,2,4,4,1,3,5,2,2,3,2,2,2,1,2,5,2,3,4,3,2,4,3,2,2,2,4,2,2,1,1,3,3,3,3,5,5
H4520,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,2,4,4,3,2,3,5,2,2,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,2,5,2,2,3,4,2,3,3,4,4,3,4,2,4,1,4,3,5,5,3,5,5
H4522,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",2,2,3,4,2,2,4,2,2,3,2,2,3,1,3,5,2,3,3,3,3,4,3,4,1,3,1,2,2,4,1,4,1,3,5,5,5
H4523,Local CCP,"AETNA HEALTH, INC. (TX)",Aetna Medicare,Aetna Inc.,2,3,5,4,2,3,4,1,2,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,4,5,3,4,4,3,3,2,4,3,2,3,2,2,3,3,2,4,3,3,5,5,5
H4524,Local CCP,AETNA LIFE INSURANCE COMPANY,Aetna Medicare,Aetna Inc.,3,4,4,4,3,4,5,3,2,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,4,4,3,4,4,5,2,3,3,4,4,4,4,2,3,2,1,5,4,3,3,5,5
H4525,Local CCP,"SHA, L.L.C",FirstCare Advantage,Covenant Health System - Hendrick Health System,2,2,4,4,3,2,4,2,2,4,2,2,2,2,4,4,3,3,2,3,2,4,1,5,4,4,4,5,4,3,5,5,1,Not enough data available,Not enough data available,3,5
H4527,Local CCP,PHYSICIANS HEALTH CHOICE OF TEXAS LLC,PHYSICIANS HEALTH CHOICE,"UnitedHealth Group, Inc.",3,3,5,5,4,4,4,2,3,3,2,1,2,2,4,5,3,5,4,3,3,5,3,4,1,4,4,4,2,3,2,3,5,3,2,5,5
H4528,Local CCP,"HEALTHSPRING LIFE & HEALTH INSURANCE COMPANY, INC.",HealthSpring,CIGNA,3,4,5,5,4,2,4,1,3,4,3,2,3,2,4,5,2,2,2,3,1,4,3,2,1,1,2,2,3,2,4,1,1,5,2,5,5
H4529,Local CCP,"ARCADIAN HEALTH PLAN, INC.","Arcadian Health Plan, Inc.",Humana Inc.,3,2,4,4,1,2,5,1,2,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,2,5,2,2,3,3,2,3,3,4,2,4,4,4,3,3,4,4,2,4,4,2,5
H4564,1876 Cost,SCOTT AND WHITE HEALTH PLAN,Scott and White Health Plan SeniorCare,Scott and White Healthcare,4,5,5,5,5,5,4,2,2,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,4,5,3,5,3,5,2,3,4,4,5,4,5,5,5,5,5,5,1,4,3,Not enough data available,3
H4590,Local CCP,"UNITEDHEALTHCARE BENEFITS OF TEXAS, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",3,4,5,5,3,4,5,2,2,4,3,2,3,1,3,5,3,4,5,3,2,3,4,4,4,3,4,4,3,3,1,5,3,4,2,5,5
H4604,Local CCP,"UNITEDHEALTHCARE OF UTAH, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",2,4,3,4,2,3,4,2,2,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,3,4,3,4,4,4,2,2,4,4,3,4,4,2,3,3,1,4,4,4,3,5,4
H4605,Local CCP,REGENCE BLUECROSS BLUESHIELD OF UT,Regence BlueCross BlueShield of Utah,"Cambia Health Solutions, Inc.",3,2,4,4,5,5,4,2,3,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,4,4,2,2,3,3,3,3,2,5,4,5,4,4,4,4,3,5,2,4,2,5,4
H4606,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,2,4,3,2,2,2,4,1,2,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,2,5,3,2,3,4,3,3,3,4,4,1,4,2,2,2,4,1,5,5,Not enough data available,5,5
H4738,Local CCP,"AMERICA'S 1ST CHOICE HEALTH PLANS, INC.","America's 1st Choice Health Plans, Inc.","America's 1st Choice Holdings of S.C., LLC",Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,5,Not enough data available,Not enough data available,Not enough data available,Not enough data available,5,5
H4754,Local CCP,"PACIFICSOURCE COMMUNITY HEALTH PLANS, INC.",PacificSource Medicare,PacificSource Health Plans,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,No data available,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,3,5,Not enough data available,Not enough data available,Not enough data available,Not enough data available,4,5
H4785,PFFS,"HUMANA HEALTH BENEFIT PLAN OF LOUISIANA, INC.","Humana Health Benefit Plan of Louisiana, Inc.",Humana Inc.,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,4,Not enough data available,Not enough data available,Not enough data available,Not enough data available,5,Not enough data available
H4837,Local CCP,UNITEDHEALTHCARE OF WISCONSIN,UnitedHealthcare Community Plan,"UnitedHealth Group, Inc.",2,2,2,2,2,1,Not enough data available,Not enough data available,3,2,1,1,1,Not enough data available,2,5,1,1,1,Not enough data available,Not enough data available,Not enough data available,1,3,4,3,4,4,4,1,1,4,Not enough data available,3,Not enough data available,5,Not enough data available
H4866,Local CCP,CUATRO LLC,Access Medicare,Cuatro LLC.,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,1,5,1,Not enough data available,Not enough data available,Not enough data available,4,5
H4871,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H4875,Local CCP,PRIORITY HEALTH,Priority Health Medicare,Spectrum Health System,4,5,5,5,5,5,Plan too new to be measured,Plan too new to be measured,2,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,4,5,4,4,4,3,3,3,4,4,5,5,5,4,4,3,4,2,5,5,Not enough data available,3,5
H4909,Local CCP,"ANTHEM HEALTH PLANS OF VIRGINIA, INC.",Anthem Blue Cross and Blue Shield,"WellPoint, Inc.",3,3,5,3,3,4,5,2,3,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,3,4,2,2,3,4,2,3,3,2,4,3,5,2,4,2,3,5,2,2,2,3,4
H4910,Local CCP,"AETNA HEALTH, INC. (PA)",Aetna Medicare,Aetna Inc.,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,2,Not enough data available,Not enough data available,Not enough data available,Not enough data available,5,4
H4956,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,3,3,3,3,2,2,Plan too new to be measured,Plan too new to be measured,2,2,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,3,4,2,2,2,3,2,2,3,4,2,4,4,4,3,1,4,2,5,5,5,5,4
H5005,Local CCP,"UNITEDHEALTHCARE OF WASHINGTON, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",3,3,4,4,3,3,4,3,2,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,4,5,4,4,4,4,3,3,3,2,5,1,4,1,5,3,1,4,1,3,2,5,5
H5008,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",2,2,3,4,2,2,4,2,2,3,3,3,3,1,4,4,3,4,4,Not enough data available,2,5,4,2,4,2,4,4,3,2,1,3,3,3,Not enough data available,5,Not enough data available
H5009,Local CCP,REGENCE BLUESHIELD,Regence BlueShield,"Cambia Health Solutions, Inc.",4,3,5,5,5,3,5,3,3,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,4,4,2,2,2,4,2,1,3,5,5,5,4,4,4,3,3,5,5,5,2,5,4
H5010,Local CCP,ASURIS NORTHWEST HEALTH,Asuris Northwest Health,"Cambia Health Solutions, Inc.",3,2,4,4,4,2,4,2,2,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,4,4,2,2,2,4,1,2,4,5,5,5,4,2,5,2,3,3,2,5,3,5,3
H5016,Local CCP,PROVIDENCE HEALTH PLANS,Providence Health Plans,Providence Health & Services,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,5,5,Not enough data available,Not enough data available,Not enough data available,Not enough data available,5,4
H5041,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,2,2,4,3,2,2,Plan too new to be measured,Plan too new to be measured,1,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,2,4,2,2,3,3,1,1,2,3,2,3,4,2,3,1,4,5,2,5,Not enough data available,5,5
H5042,Local CCP,"CDPHP UNIVERSAL BENEFITS, INC.",CDPHP Medicare Choices,"Capital District Physicians' Health Plan, Inc.",4,5,5,5,5,5,4,2,2,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,4,4,4,4,5,5,3,2,3,4,4,5,4,4,4,3,5,1,3,Not enough data available,Not enough data available,5,1
H5050,Local CCP,GROUP HEALTH COOPERATIVE,Group Health Cooperative,Group Health Cooperative,4,5,5,5,5,5,5,2,3,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,5,5,5,5,4,5,3,4,4,4,5,5,5,5,5,4,4,5,2,5,4,4,5
H5087,Local CCP,EASY CHOICE HEALTH PLAN INC.,Easy Choice Health Plan,Easy Choice Health Plan Inc.,2,3,5,4,3,4,4,2,5,2,2,1,2,1,4,4,3,2,3,1,Not enough data available,4,2,Plan too small to be measured,2,Plan too small to be measured,2,2,2,3,4,2,4,4,Not enough data available,4,5
H5096,Local CCP,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Universal Health Care Insurance Company, Inc.","Universal Health Care Group, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,1,Not enough data available,Plan too new to be measured,Not enough data available,Not enough data available,Plan too new to be measured,3,2
H5106,Local CCP,HIGHMARK HEALTH INSURANCE COMPANY,Highmark Health Insurance Company,Highmark Inc.,3,3,3,3,3,3,5,2,1,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,4,3,3,3,4,3,2,3,3,5,3,5,4,4,3,3,5,5,4,5,3,5,5
